Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1604111306370,10,1010123456035,79,,1,2,4,1,0,,0.1,44,0,0.006592,18,0,2.5,,6.66667,12,0,0.1,5,0,0,12.0269,31,,63,92,,0,0,0,2
1604111306619,10,1010123456035,79,,1,2,4,1,0,,6,33,0,0.0238715,13,0,12.5,,2.61029,136,0,0.1,55,50.9091,0,3.92058,31,,62,52,,0,0,0,5.61029
1604111306870,10,1010123456035,79,,1,2,4,1,0,,0.1,123,137,0.016192,46,0,1,,6.8,65,0,0.1,27,40.7407,0,8.88285,31,,73,214,,0,0,0,4.13846
1604111307119,10,1010123456035,79,,1,2,4,1,0,,0.1,106,0,0.016257,46,0,12,,0,7,0,0,4,100,0,0,0,,90,178,,0,0,0,0
1604111307369,10,1010123456035,79,,1,2,4,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1604111307620,10,1010123456035,79,,1,2,4,1,0,,18.1429,7,0,0.010464,3,0,3,,0.666667,27,0,0.1,12,25,0,4.24557,31,,16,8,,0,0,0,3.33333
1604111307869,10,1010123456035,79,,1,2,4,1,0,,1.26087,46,0,0.0073253,18,0,7,,0,0,0,0,0,0,0,0,0,,-4,106,,0,0,0,0
1604111308119,10,1010123456035,79,,1,2,4,1,0,,0,2,0,0.00517269,1,0,0.1,,0,0,0,0,0,0,0,0,0,,6,4,,0,0,0,0
1604111308369,10,1010123456035,79,,1,2,4,1,0,,18,8,0,0.0206908,4,0,0.1,,0,0,0,0,0,0,0,0,0,,60,12,,0,0,0,0
1604111308619,10,1010123456035,79,,1,2,4,1,0,,16.1818,11,0,0.0207229,4,0,0.1,,9,12,0,0,4,100,0,1.26745,0,,86,14,,0,0,0,10
1604111308869,10,1010123456035,79,,1,2,4,1,0,,0,4,0,0.0103775,2,0,0.1,,0,0,0,0,0,0,0,0,0,,22,6,,0,0,0,0
1604111309119,10,1010123456035,79,,1,2,4,1,0,,20.2,10,158,0.0208193,4,0,0.1,,0,0,0,0,0,0,0,0,0,,38,14,,0,0,0,0
1604111309369,10,1010123456035,79,,1,2,4,1,0,,5.45098,51,0,0.0277912,20,0,4,,0,0,0,0,0,0,0,0,0,,191,80,,0,0,0,0
1604111309619,10,1010123456035,79,,1,2,4,1,0,,5.12821,39,0,0.0170281,14,0,7.5,,1.6,35,0,0.1,14,64.2857,0,3.8826,31,,37,58,,0,0,0,6.65714
1604111309869,10,1010123456035,79,,1,2,4,1,0,,18,3,0,0.0103454,2,0,0.1,,0,0,0,0,0,0,0,0,0,,3,4,,0,0,0,0
1604111310119,10,1010123456035,79,,1,2,4,1,0,,18,7,0,0.0103454,2,0,0.1,,0,0,0,0,0,0,0,0,0,,42,12,,0,0,0,0
1604111310369,10,1010123456035,79,,1,2,4,1,0,,18,8,0,0.0206908,4,0,0.1,,0,0,0,0,0,0,0,0,0,,72,12,,0,0,0,0
1604111310619,10,1010123456035,79,,1,2,4,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1604111310869,10,1010123456035,79,,1,2,4,1,0,,1.93846,65,0,0.0236466,26,0,7.75,,0.894737,19,0,0.1,7,14.2857,0,7.52893,31,,101,104,,0,0,0,3.05263
1604111311119,10,1010123456035,79,,1,2,4,1,0,,0,6,0,0.0155181,3,0,0.1,,0,0,0,0,0,0,0,0,0,,48,12,,0,0,0,0
1604111311369,10,1010123456035,79,,1,2,4,1,0,,0,6,0,0.0155181,3,0,0.1,,0,0,0,0,0,0,0,0,0,,66,12,,0,0,0,0
1604111311619,10,1010123456035,79,,1,2,4,1,0,,18,8,0,0.0103454,2,0,0.1,,3.05455,55,0,0.1,22,45.4545,0,3.00573,31,,27,12,,0,0,0,5.58182
1604111311869,10,1010123456035,79,,1,2,4,1,0,,18,13,0,0.0362088,7,0,14,,0,0,0,0,0,0,0,0,0,,34,24,,0,0,0,0
1604111312119,10,1010123456035,79,,1,2,4,1,0,,17.6154,13,0,0.0208514,5,0,0.1,,0,0,0,0,0,0,0,0,0,,136,16,,0,0,0,0
1604111312369,10,1010123456035,79,,1,2,4,1,0,,18,5,0,0.0103454,2,0,2,,0,0,0,0,0,0,0,0,0,,61,8,,0,0,0,0
1604111312619,10,1010123456035,79,,1,2,4,1,0,,2.28571,21,0,0.0111165,8,0,14,,0.1,26,0,0.1,11,9.09091,0,2.40909,31,,-50,32,,0,0,0,1.76923
1604111312869,10,1010123456035,79,,1,2,4,1,0,,0.948276,58,144,0.0130763,23,0,3,,0,0,0,0,0,0,0,0,0,,-41,100,,0,0,0,0
1604111313119,10,1010123456035,79,,1,2,4,1,0,,3.68889,45,0,0.0277269,18,0,14,,0,0,0,0,0,0,0,0,0,,89,66,,0,0,0,0
1604111313370,10,1010123456035,79,,1,2,4,1,0,,3.67347,49,0,0.022784,20,0,8,,0,0,0,0,0,0,0,0,0,,-14,88,,0,0,0,0
1604111313620,10,1010123456035,79,,1,2,4,1,0,,12.5294,17,0,0.02624,8,0,6.5,,3.08,25,0,0.1,10,40,0,2.54649,31,,132,24,,0,0,0,5.2
1604111313869,10,1010123456035,79,,1,2,4,1,0,,7.25926,27,0,0.0216867,11,0,8.5,,0,0,0,0,0,0,0,0,0,,168,42,,0,0,0,0
1604111314119,10,1010123456035,79,,1,2,4,1,0,,18,10,0,0.0206908,4,0,0.1,,0,0,0,0,0,0,0,0,0,,42,20,,0,0,0,0
1604111314370,10,1010123456035,79,,1,2,4,1,0,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1604111314619,10,1010123456035,79,,1,2,4,1,0,,18,3,0,0.00517269,1,0,0.1,,5.72727,11,149853,0.1,4,50,0,4.31518,31,,27,4,,0,0,0,6.72727
1604111314869,10,1010123456035,79,,1,2,4,1,0,,0,0,0,0,0,0,0.1,,0.1,25,0,0.1,10,10,0,2.67318,0,,0,0,,0,0,0,1.92
