Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602890689808,9,1010123456007,75,,1,1,2,1,2,,12.9259,27,0,0.0188273,10,0,10.3333,,7.47059,34,0,0.1,14,7.14286,0,13.2709,31,,4,20,,0,0,0,1.64706
1602890690058,8,1010123456007,75,,1,1,2,1,2,,17.4043,47,0,0.047743,17,0,8,,14,10,0,0,4,100,0,5.03149,0,,0,256,,0,0,0,10
1602890690308,9,1010123456007,75,,1,1,2,1,2,,17.32,25,0,0.0320643,12,0,12,,0,0,0,0,0,0,0,0,0,,0,20,,0,0,0,0
1602890690558,9,1010123456007,75,,1,1,2,1,2,,19.6,15,251,0.017992,6,0,9.4,,2.4375,16,0,0.1,6,0,0,7.76078,31,,0,148,,0,0,0,1
1602890690808,9,1010123456007,75,,1,1,2,1,2,,18.1277,47,0,0.0515984,18,0,12.25,,2.4,15,0,0.1,6,0,0,12.7367,31,,47,36,,0,0,0,1
1602890691058,9,1010123456007,75,,1,1,2,1,2,,17.2083,24,0,0.0265703,10,0,11.3333,,0,0,0,0,0,0,0,0,0,,15,20,,0,0,0,0
1602890691308,9,1010123456007,75,,1,1,2,1,2,,14.9636,55,158,0.0481606,22,0,10.6,,0,0,0,0,0,0,0,0,0,,49,44,,0,0,0,0
1602890691558,9,1010123456007,75,,1,1,2,1,2,,17.6129,31,0,0.0286265,11,0,11,,0,0,0,0,0,0,0,0,0,,27,24,,0,0,0,0
1602890691808,9,1010123456007,75,,1,1,2,1,2,,16.9714,35,0,0.040672,16,0,10.75,,10.8,5,0,0.1,2,0,0,12.7142,31,,32,30,,0,0,0,2.2
1602890692058,10,1010123456007,75,,1,1,2,1,2,,17.8182,11,784,0.010624,4,0,11.3333,,0,0,0,0,0,0,0,0,0,,9,8,,0,0,0,0
1602890692308,10,1010123456007,75,,1,1,2,1,2,,0,0,1723,0,0,0,10.3333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890692558,10,1010123456007,75,,1,1,2,1,2,,0,0,2662,0,0,0,10.6,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890692808,10,1010123456007,75,,1,1,2,1,2,,0,0,3601,0,0,0,8.25,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890693058,10,1010123456007,75,,1,1,2,1,2,,0,0,4853,0,0,0,8.25,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890693308,10,1010123456007,75,,1,1,2,1,2,,0,0,6262,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890693558,10,1010123456007,75,,1,1,2,1,2,,0,0,7357,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602890693808,10,1010123456007,75,,1,1,2,1,2,,0,0,9079,0,0,0,11.75,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
