Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602815759605,9,1010123456027,70,,1,2,6,1,1,,4.95238,21,0,0.008672,8,0,9.16667,,12.4857,35,0,0.119168,14,7.14286,0,23.8312,31,,12,24,,0,0,0,1.85714
1602815759855,9,1010123456027,70,,1,2,6,1,1,,7,3,0,0.002304,2,0,9,,12,7,0,0.1,3,0,0,24.6324,31,,0,8,,0,0,0,1
1602815760105,9,1010123456027,70,,1,2,6,1,1,,0,0,0,0,0,0,8.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602815760355,9,1010123456027,70,,1,2,6,1,1,,0,0,0,0,0,0,8.83333,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602815760605,9,1010123456027,70,,1,2,6,1,1,,10.7143,7,0,0.010496,3,0,9.16667,,11.3333,12,0,0.1,5,20,0,12.935,31,,0,12,,0,0,0,3.5
1602815760855,9,1010123456027,70,,1,2,6,1,1,,1.4375,32,0,0.011776,13,0,7.5,,10.1,10,0,0.1,4,0,0,13.6317,31,,0,84,,0,0,0,1
1602815761105,9,1010123456027,70,,1,2,6,1,1,,8.56522,23,0,0.026656,9,0,7.33333,,2.375,24,0,0.1,10,0,0,11.2022,31,,0,42,,0,0,0,1
1602815761355,9,1010123456027,70,,1,2,6,1,1,,12.2,15,0,0.015968,3,0,8.42857,,0,0,0,0,0,0,0,0,0,,0,24,,0,0,0,0
1602815761605,9,1010123456027,70,,1,2,6,1,1,,13.8571,7,0,0.0208,5,0,8.5,,0,0,0,0,0,0,0,0,0,,0,16,,0,0,0,0
1602815761855,9,1010123456027,70,,1,2,6,1,1,,7.05,20,272,0.01632,5,0,7.66667,,5.08333,12,0,0.1,5,0,0,12.2677,31,,30,46,,0,0,0,1
1602815762105,9,1010123456027,70,,1,2,6,1,1,,2.91429,35,0,0.016928,17,0,9.66667,,0,0,0,0,0,0,0,0,0,,58,60,,0,0,0,0
1602815762355,9,1010123456027,70,,1,2,6,1,1,,12.8667,15,0,0.010944,6,0,8.14286,,0,0,0,0,0,0,0,0,0,,16,12,,0,0,0,0
1602815762605,9,1010123456027,70,,1,2,6,1,1,,12.2667,30,0,0.02192,12,0,8.66667,,12,8,0,0.1,3,33.3333,0,11.7707,31,,31,28,,0,0,0,5.125
1602815762855,9,1010123456027,70,,1,2,6,1,1,,10.9231,13,0,0.01088,5,0,7.83333,,0,0,0,0,0,0,0,0,0,,18,16,,0,0,0,0
1602815763105,9,1010123456027,70,,1,2,6,1,1,,13,15,0,0.01088,6,0,9.33333,,0,0,0,0,0,0,0,0,0,,16,12,,0,0,0,0
1602815763355,9,1010123456027,70,,1,2,6,1,1,,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602815763605,9,1010123456027,70,,1,2,6,1,1,,10.7222,18,0,0.010944,7,0,8.83333,,8.6087,23,0,0.1,9,0,0,12.9886,31,,17,16,,0,0,0,1.08696
1602815763855,9,1010123456027,70,,1,2,6,1,1,,11,10,0,0.005536,4,0,7.83333,,0,0,0,0,0,0,0,0,0,,9,8,,0,0,0,0
1602815764105,9,1010123456027,70,,1,2,6,1,1,,12.375,8,0,0.005472,3,0,8.83333,,0,0,0,0,0,0,0,0,0,,8,6,,0,0,0,0
1602815764355,9,1010123456027,70,,1,2,6,1,1,,12.5667,30,0,0.02176,12,0,8.83333,,0,0,0,0,0,0,0,0,0,,33,28,,0,0,0,0
1602815764605,9,1010123456027,70,,1,2,6,1,1,,12.1471,34,0,0.021792,13,0,8.66667,,9,5,0,0.1,2,0,0,17.9228,31,,27,26,,0,0,0,1
1602815764855,9,1010123456027,70,,1,2,6,1,1,,15.5,12,0,0.01072,5,0,8,,0,0,0,0,0,0,0,0,0,,10,10,,0,0,0,0
1602815765105,9,1010123456027,70,,1,2,6,1,1,,10.6923,26,204,0.011104,8,0,5.5,,0,0,0,0,0,0,0,0,0,,22,24,,0,0,0,0
1602815765355,9,1010123456027,70,,1,2,6,1,1,,10.875,56,0,0.038688,25,0,8.14286,,0,0,0,0,0,0,0,0,0,,74,74,,0,0,0,0
1602815765605,9,1010123456027,70,,1,2,6,1,1,,11.3333,27,0,0.011104,8,0,8.66667,,0,0,0,0,0,0,0,0,0,,20,22,,0,0,0,0
1602815765855,9,1010123456027,70,,1,2,6,1,1,,10.5455,22,0,0.01664,12,0,8.5,,7.8125,16,0,0.1,6,33.3333,0,7.60233,31,,24,24,,0,0,0,5.25
1602815766105,9,1010123456027,70,,1,2,6,1,1,,10.381,21,0,0.011296,8,0,8.16667,,0,0,0,0,0,0,0,0,0,,22,24,,0,0,0,0
1602815766355,9,1010123456027,70,,1,2,6,1,1,,9.5,52,0,0.022688,20,0,7.25,,0,0,0,0,0,0,0,0,0,,50,44,,0,0,0,0
1602815766605,9,1010123456027,70,,1,2,6,1,1,,0,0,0,0,0,0,9.66667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602815766855,9,1010123456027,70,,1,2,6,1,1,,10.5946,37,0,0.022144,15,0,8.66667,,9,5,0,0.1,2,0,0,16.0663,31,,33,36,,0,0,0,1.4
1602815767105,9,1010123456027,70,,1,2,6,1,1,,7.28947,38,0,0.017248,16,0,7.2,,0,0,0,0,0,0,0,0,0,,52,54,,0,0,0,0
1602815767355,9,1010123456027,70,,1,2,6,1,1,,17.2667,15,0,0.015936,6,0,9.71428,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602815767605,9,1010123456027,70,,1,2,6,1,1,,9.45455,22,0,0.011232,9,0,6.5,,0,0,0,0,0,0,0,0,0,,21,18,,0,0,0,0
1602815767855,9,1010123456027,70,,1,2,6,1,1,,9.32432,74,50,0.033856,28,0,6.83333,,10.2,5,0,0.1,2,0,0,18.3363,31,,72,68,,0,0,0,1
1602815768105,9,1010123456027,70,,1,2,6,1,1,,7.61905,63,0,0.029024,29,0,8,,0,0,0,0,0,0,0,0,0,,57,54,,0,0,0,0
1602815768355,9,1010123456027,70,,1,2,6,1,1,,17.7273,11,0,0.010624,4,0,10.7143,,0,0,0,0,0,0,0,0,0,,11,10,,0,0,0,0
1602815768605,9,1010123456027,70,,1,2,6,1,1,,14.1538,13,0,0.010784,5,0,9,,0,0,0,0,0,0,0,0,0,,10,10,,0,0,0,0
1602815768855,9,1010123456027,70,,1,2,6,1,1,,17.7273,11,0,0.010624,4,0,11,,10.2857,7,0,0.1,3,33.3333,0,11.8527,31,,11,8,,0,0,0,3.57143
1602815769105,9,1010123456027,70,,1,2,6,1,1,,16.7692,26,0,0.024512,10,0,10.8333,,0,0,0,0,0,0,0,0,0,,22,22,,0,0,0,0
1602815769355,9,1010123456027,70,,1,2,6,1,1,,17.5238,21,0,0.023456,9,0,11,,0,0,0,0,0,0,0,0,0,,14,16,,0,0,0,0
1602815769605,9,1010123456027,70,,1,2,6,1,1,,17.92,25,0,0.026688,10,0,10.8333,,2.4,15,0,0.1,6,0,0,12.9989,31,,19,20,,0,0,0,1.6
1602815769855,9,1010123456027,70,,1,2,6,1,1,,16.0833,24,0,0.021376,9,0,11,,0,0,0,0,0,0,0,0,0,,19,18,,0,0,0,0
1602815770105,9,1010123456027,70,,1,2,6,1,1,,17.8,15,0,0.010624,4,0,10.8333,,0,0,0,0,0,0,0,0,0,,14,12,,0,0,0,0
