Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602378971279,9,1010123456027,70,,1,2,4,1,1,,17,12,0,0.0178956,5,0,10.6667,,15.0526,19,0,0.1,7,14.2857,0,18.7422,31,,0,14,,0,0,0,1.94737
1602378971529,9,1010123456027,70,,1,2,4,1,1,,0,2,0,0.00517269,1,0,9.33333,,14.25,16,0,0.1,7,14.2857,0,14.7959,31,,0,4,,0,0,0,2.75
1602378971779,7,1010123456027,70,,1,2,4,1,1,,18,16,0,0.0258635,5,0,9,,14.641,39,0,0.137992,15,26.6667,0,17.5373,31,,0,24,,0,0,0,3.64103
1602378972029,7,1010123456027,70,,1,2,4,1,1,,0,0,0,0.00517269,1,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378972279,7,1010123456027,70,,1,2,4,1,1,,0,6,0,0.010464,3,0,8,,0,0,0,0,0,0,0,0,0,,0,10,,0,0,0,0
1602378972529,7,1010123456027,70,,1,2,4,1,1,,14.8235,17,0,0.021012,6,0,9,,7.375,8,0,0.1,3,0,0,12.7537,31,,0,20,,0,0,0,1.75
1602378972779,7,1010123456027,70,,1,2,4,1,1,,1.26,50,158,0.0127229,20,0,7.71429,,0,0,0,0,0,0,0,0,0,,12,102,,0,0,0,0
1602378973029,7,1010123456027,70,,1,2,4,1,1,,12.2,15,0,0.0109237,6,0,9,,0,0,0,0,0,0,0,0,0,,8,12,,0,0,0,0
1602378973279,9,1010123456027,70,,1,2,4,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378973529,13,1010123456027,70,,1,2,4,1,1,,13.3333,15,0,0.0109558,6,0,9,,13.2,5,0,0.1,2,0,0,18.4623,31,,6,12,,0,0,0,1
1602378973779,13,1010123456027,70,,1,2,4,1,1,,12,7,0,0.00546185,3,0,9,,0,0,0,0,0,0,0,0,0,,3,6,,0,0,0,0
1602378974029,13,1010123456027,70,,1,2,4,1,1,,12.375,8,0,0.00546185,3,0,9.16667,,0,0,0,0,0,0,0,0,0,,3,6,,0,0,0,0
1602378974279,11,1010123456027,70,,1,2,4,1,1,,12.75,28,0,0.0218474,12,0,9,,0,0,0,0,0,0,0,0,0,,13,26,,0,0,0,0
1602378974529,9,1010123456027,70,,1,2,4,1,1,,14.24,25,0,0.021751,11,0,9.16667,,9.85714,7,0,0.1,3,0,0,10.5571,31,,11,22,,0,0,0,2.28571
1602378974779,9,1010123456027,70,,1,2,4,1,1,,15,14,0,0.0106988,5,0,9,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378975029,9,1010123456027,70,,1,2,4,1,1,,13.8929,28,0,0.0216546,11,0,9,,0,0,0,0,0,0,0,0,0,,12,24,,0,0,0,0
1602378975279,9,1010123456027,70,,1,2,4,1,1,,13.5676,37,0,0.027245,14,0,8.83333,,0,0,0,0,0,0,0,0,0,,21,42,,0,0,0,0
1602378975529,9,1010123456027,70,,1,2,4,1,1,,17.5,16,0,0.016,6,0,11,,7,5,0,0.1,2,0,0,13.6032,31,,6,12,,0,0,0,1
1602378975779,9,1010123456027,70,,1,2,4,1,1,,11.2857,14,0,0.006272,4,0,10,,0,0,0,0,0,0,0,0,0,,42,68,,0,0,0,0
1602378976029,9,1010123456027,70,,1,2,4,1,1,,0,8,0,0.0152932,6,0,11,,0,0,0,0,0,0,0,0,0,,5,10,,0,0,0,0
1602378976279,9,1010123456027,70,,1,2,4,1,1,,17.45,20,0,0.0213333,8,0,11,,0,0,0,0,0,0,0,0,0,,8,16,,0,0,0,0
1602378976529,9,1010123456027,70,,1,2,4,1,1,,0,0,0,0,0,0,11,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378976779,9,1010123456027,70,,1,2,4,1,1,,17.3333,21,0,0.0213333,8,0,11,,10.8,5,0,0.1,2,0,0,13.3966,31,,8,16,,0,0,0,1.4
1602378977029,9,1010123456027,70,,1,2,4,1,1,,17.5625,16,0,0.016,6,0,10.1667,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378977279,9,1010123456027,70,,1,2,4,1,1,,17.3125,16,0,0.016,6,0,11.3333,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378977529,9,1010123456027,70,,1,2,4,1,1,,15.6364,11,0,0.0106988,4,0,12,,8.4,5,0,0.1,2,0,0,14.5013,31,,4,8,,0,0,0,1
1602378977779,9,1010123456027,70,,1,2,4,1,1,,17.3143,35,0,0.0373333,14,0,11.2857,,0,0,0,0,0,0,0,0,0,,15,30,,0,0,0,0
1602378978029,10,1010123456027,70,,1,2,4,1,1,,17.3684,19,0,0.0215261,8,0,11.8333,,0,0,0,0,0,0,0,0,0,,12,24,,0,0,0,0
1602378978279,10,1010123456027,70,,1,2,4,1,1,,16.3333,9,0,0.0106667,4,0,12.1667,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378978529,10,1010123456027,70,,1,2,4,1,1,,0,8,0,0.0106988,4,0,12.6667,,3.7,10,0,0.1,4,0,0,11.0801,31,,5,10,,0,0,0,2
1602378978779,10,1010123456027,70,,1,2,4,1,1,,15.5,10,0,0.0106988,4,0,12.7143,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378979029,10,1010123456027,70,,1,2,4,1,1,,16.75,24,0,0.0268916,10,0,12.1667,,0,0,0,0,0,0,0,0,0,,12,24,,0,0,0,0
1602378979280,10,1010123456027,70,,1,2,4,1,1,,17.625,16,0,0.02112,7,0,12.8333,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378979529,10,1010123456027,70,,1,2,4,1,1,,16.8333,24,0,0.0265382,9,0,12.3333,,9.6,5,0,0.1,2,0,0,15.8703,31,,9,18,,0,0,0,1
1602378979779,10,1010123456027,70,,1,2,4,1,1,,16.7,20,0,0.0214618,8,0,12.1429,,0,0,0,0,0,0,0,0,0,,9,18,,0,0,0,0
1602378980029,10,1010123456027,70,,1,2,4,1,1,,16.7368,19,0,0.0160964,6,0,12.5,,0,0,0,0,0,0,0,0,0,,9,18,,0,0,0,0
1602378980279,10,1010123456027,70,,1,2,4,1,1,,0,0,0,0.0053012,2,0,13,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378980529,10,1010123456027,70,,1,2,4,1,1,,17.6,5,0,0.0053012,2,0,13,,11.2,5,0,0.1,2,0,0,10.8199,31,,3,6,,0,0,0,2.2
1602378980779,10,1010123456027,70,,1,2,4,1,1,,0,0,0,0,0,0,13,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378981029,10,1010123456027,70,,1,2,4,1,1,,13.4,5,0,0.00536546,2,0,13,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602378981279,10,1010123456027,70,,1,2,4,1,1,,15.619,21,0,0.0212048,8,0,12.8333,,0,0,0,0,0,0,0,0,0,,8,16,,0,0,0,0
1602378981529,10,1010123456027,70,,1,2,4,1,1,,17.3,10,0,0.0106345,4,0,13,,9,5,0,0.1,2,0,0,19.0822,31,,4,8,,0,0,0,1
1602378981779,10,1010123456027,70,,1,2,4,1,1,,16.0588,17,0,0.0149719,5,0,12.8571,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378982029,10,1010123456027,70,,1,2,4,1,1,,15.8889,9,0,0.0116627,5,0,13,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378982279,10,1010123456027,70,,1,2,4,1,1,,16.6667,9,0,0.0106667,4,0,13.1667,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378982529,10,1010123456027,70,,1,2,4,1,1,,14.6667,15,0,0.0159357,6,0,13.3333,,13.2,5,0,0.1,2,0,0,18.504,31,,6,12,,0,0,0,1
1602378982779,10,1010123456027,70,,1,2,4,1,1,,0,0,0,0,0,0,13,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602378983029,10,1010123456027,70,,1,2,4,1,1,,15.7778,9,0,0.0106988,4,0,12.8333,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378983279,10,1010123456027,70,,1,2,4,1,1,,16,15,0,0.015936,6,0,12.5,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378983529,10,1010123456027,70,,1,2,4,1,1,,17.5,20,0,0.0213333,8,0,11.8333,,11.5714,7,0,0.1,3,33.3333,0,9.78286,31,,8,16,,0,0,0,4.71429
1602378983779,10,1010123456027,70,,1,2,4,1,1,,17,5,0,0.00533333,2,0,11.2857,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602378984029,10,1010123456027,70,,1,2,4,1,1,,18.619,21,28,0.0159357,6,0,11.1667,,0,0,0,0,0,0,0,0,0,,13,26,,0,0,0,0
1602378984279,10,1010123456027,70,,1,2,4,1,1,,16.7222,18,0,0.0266345,10,0,11.1667,,0,0,0,0,0,0,0,0,0,,9,18,,0,0,0,0
1602378984529,9,1010123456027,70,,1,2,4,1,1,,16.9,10,0,0.0106345,4,0,12,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378984779,9,1010123456027,70,,1,2,4,1,1,,17.5,6,0,0.00539759,2,0,11.7143,,9,5,0,0.1,2,0,0,16.931,31,,3,6,,0,0,0,2.2
1602378985029,9,1010123456027,70,,1,2,4,1,1,,18.1,10,158,0.0106667,4,0,11,,0,0,0,0,0,0,0,0,0,,5,10,,0,0,0,0
1602378985279,9,1010123456027,70,,1,2,4,1,1,,17.45,20,0,0.016,6,0,11,,0,0,0,0,0,0,0,0,0,,8,16,,0,0,0,0
1602378985529,9,1010123456027,70,,1,2,4,1,1,,0,0,0,0.00533333,2,0,11,,8.2,5,0,0.1,2,0,0,14.7424,31,,0,0,,0,0,0,1
1602378985779,9,1010123456027,70,,1,2,4,1,1,,17.7333,15,0,0.016,6,0,11,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378986029,9,1010123456027,70,,1,2,4,1,1,,17.1333,30,0,0.032,12,0,11,,12,3,0,0.1,1,0,0,15.7374,31,,13,26,,0,0,0,2
1602378986279,9,1010123456027,70,,1,2,4,1,1,,18.2,5,158,0.00533333,2,0,11,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602378986529,9,1010123456027,70,,1,2,4,1,1,,17.5,20,0,0.0213333,8,0,11,,2.4,15,0,0.1,6,0,0,9.53648,31,,8,16,,0,0,0,1.6
1602378986779,9,1010123456027,70,,1,2,4,1,1,,17.2727,11,0,0.0106667,4,0,11,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378987029,8,1010123456027,70,,1,2,4,1,1,,17.7692,13,0,0.016,6,0,11,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378987279,8,1010123456027,70,,1,2,4,1,1,,0,4,0,0.00533333,2,0,11,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378987529,8,1010123456027,70,,1,2,4,1,1,,16.8,5,0,0.00533333,2,0,11,,10.2,5,0,0.1,2,0,0,17.7713,31,,2,4,,0,0,0,1
1602378987779,8,1010123456027,70,,1,2,4,1,1,,17.875,16,0,0.015936,6,0,11,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602378988029,8,1010123456027,70,,1,2,4,1,1,,17,5,0,0.00533333,2,0,11,,0,0,0,0,0,0,0,0,0,,3,6,,0,0,0,0
1602378988279,8,1010123456027,70,,1,2,4,1,1,,17.3158,19,0,0.021248,8,0,11,,0,0,0,0,0,0,0,0,0,,8,16,,0,0,0,0
1602378988529,8,1010123456027,70,,1,2,4,1,1,,17.9524,21,0,0.0213333,8,0,11,,11.6,5,0,0.1,2,0,0,12.5916,31,,9,18,,0,0,0,1.6
1602378988779,8,1010123456027,70,,1,2,4,1,1,,17.4286,21,0,0.0213333,8,0,11.2857,,0,2,0,0.1,1,0,0,0,31,,8,16,,0,0,0,0
1602378989029,8,1010123456027,70,,1,2,4,1,1,,17.5,14,0,0.016,6,0,11.1667,,0,0,0,0,0,0,0,0,0,,9,18,,0,0,0,0
1602378989279,8,1010123456027,70,,1,2,4,1,1,,17.0435,23,0,0.0266667,10,0,11.1667,,0,0,0,0,0,0,0,0,0,,11,22,,0,0,0,0
1602378989529,8,1010123456027,70,,1,2,4,1,1,,17.6667,15,0,0.015936,6,0,11,,5.42857,7,0,0.1,3,0,0,11.3498,31,,7,14,,0,0,0,1
1602378989779,8,1010123456027,70,,1,2,4,1,1,,17.8462,13,0,0.0161285,6,0,11.1429,,0,0,0,0,0,0,0,0,0,,10,20,,0,0,0,0
1602378990029,8,1010123456027,70,,1,2,4,1,1,,17,9,0,0.010752,4,0,11.1667,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378990279,8,1010123456027,70,,1,2,4,1,1,,16.8,5,0,0.00533333,2,0,11.1667,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602378990529,8,1010123456027,70,,1,2,4,1,1,,17,5,0,0.005312,2,0,11,,7.4,5,0,0.1,2,0,0,17.1814,31,,2,4,,0,0,0,1
1602378990779,8,1010123456027,70,,1,2,4,1,1,,17,5,0,0.00533333,2,0,11.1429,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378991029,8,1010123456027,70,,1,2,4,1,1,,17.6471,17,0,0.016,6,0,11,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1602378991279,8,1010123456027,70,,1,2,4,1,1,,17.7273,11,0,0.010624,4,0,11,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602378991529,8,1010123456027,70,,1,2,4,1,1,,18.1,10,0,0.0106667,4,0,11,,6.5,12,0,0.1,5,0,0,11.6088,31,,6,12,,0,0,0,1
1602378991779,8,1010123456027,70,,1,2,4,1,1,,17.2,20,0,0.0213333,8,0,11,,0,0,0,0,0,0,0,0,0,,9,18,,0,0,0,0
1602378992029,8,1010123456027,70,,1,2,4,1,1,,17.7778,9,0,0.0106667,4,0,10.8333,,0,2,0,0.1,1,0,0,0,31,,4,8,,0,0,0,0
1602378992279,8,1010123456027,70,,1,2,4,1,1,,17.5,6,0,0.00533333,2,0,11,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
