Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1603042895745,9,1010123456007,75,,1,1,8,1,2,,9.42105,19,0,0.0205944,8,0,9,,5.38461,26,0,0.1,9,44.4444,0,5.81589,31,,6,26,,0,0,0,5.26923
1603042895995,9,1010123456007,75,,1,1,8,1,2,,10.3125,32,0,0.0401285,13,0,8.33333,,5.625,80,0,0.1,33,36.3636,0,6.18479,31,,0,58,,0,0,0,4.4
1603042896245,9,1010123456007,75,,1,1,8,1,2,,2.09901,101,259,0.0299438,34,0,4.5,,0,0,0,0,0,0,0,0,0,,88,194,,0,0,0,0
1603042896495,9,1010123456007,75,,1,1,8,1,2,,3.7963,54,0,0.0238394,28,0,7.66667,,0,0,0,0,0,0,0,0,0,,92,92,,0,0,0,0
1603042896745,9,1010123456007,75,,1,1,8,1,2,,2.21978,91,158,0.04048,38,0,5.5,,0,0,0,0,0,0,0,0,0,,160,158,,0,0,0,0
1603042896995,9,1010123456007,75,,1,1,8,1,2,,5.33803,71,0,0.03872,28,0,9,,10,6,0,0.1,2,0,0,13.5464,31,,148,140,,0,0,0,1
1603042897245,9,1010123456007,75,,1,1,8,1,2,,11.1944,36,0,0.04752,14,0,9,,0,0,0,0,0,0,0,0,0,,60,58,,0,0,0,0
1603042897495,9,1010123456007,75,,1,1,8,1,2,,10.6,40,0,0.047584,16,0,9,,0,0,0,0,0,0,0,0,0,,72,66,,0,0,0,0
1603042897745,9,1010123456007,75,,1,1,8,1,2,,7.17143,35,0,0.026944,14,0,7,,0,0,0,0,0,0,0,0,0,,60,56,,0,0,0,0
1603042897995,9,1010123456007,75,,1,1,8,1,2,,11.2456,57,0,0.063456,22,0,6.25,,10.4,5,0,0.1,2,0,0,9.44077,31,,92,84,,0,0,0,3
1603042898245,9,1010123456007,75,,1,1,8,1,2,,3.66667,72,203,0.023168,24,0,4.75,,0,0,0,0,0,0,0,0,0,,184,174,,0,0,0,0
1603042898495,9,1010123456007,75,,1,1,8,1,2,,8.37037,54,0,0.053824,25,0,9,,0,0,0,0,0,0,0,0,0,,92,92,,0,0,0,0
1603042898745,9,1010123456007,75,,1,1,8,1,2,,7.44681,47,0,0.032704,19,0,4,,0,0,0,0,0,0,0,0,0,,80,74,,0,0,0,0
1603042898995,9,1010123456007,75,,1,1,8,1,2,,7.02353,85,0,0.064928,35,0,9,,1.16667,18,0,0.1,6,0,0,7.39684,31,,172,152,,0,0,0,1
