Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602211599446,10,1010123456020,75,,1,1,8,1,2,,0.1,13,42,0.001216,2,0,1.66667,,10.25,8,0,0.1,3,0,0,17.0733,31,,16,54,,0,0,0,1
1602211599696,10,1010123456020,75,,1,1,8,1,2,,17.8955,67,0,0.193632,28,0,11.2,,10.7333,15,0,0.1,6,33.3333,0,15.5732,31,,0,130,,0,0,0,4.73333
1602211599946,10,1010123456020,75,,1,1,8,1,2,,21.7195,442,714,0.977248,177,0,12.4,,1.6,170,0,0.1,68,11.7647,0,4.60777,31,,445,526,,0,0,0,2.01765
1602211600196,10,1010123456020,75,,1,1,8,1,2,,20.1211,413,1343,0.966816,169,0,11.1667,,0,0,0,0,0,0,0,0,0,,560,602,,0,0,0,0
1602211600446,10,1010123456020,75,,1,1,8,1,2,,21.8409,396,1913,0.979072,156,0,12.1667,,0,0,0,0,0,0,0,0,0,,467,514,,0,0,0,0
1602211600696,10,1010123456020,75,,1,1,8,1,2,,22.3201,428,1781,0.995648,175,0,12.5,,0,0,0,0,0,0,0,0,0,,487,516,,0,0,0,0
1602211600946,10,1010123456020,75,,1,1,8,1,2,,21.6231,451,1120,1.00371,177,0,12.25,,0.1,49,0,0.1,20,0,0,4.11925,31,,515,560,,0,0,0,1.04082
1602211601196,10,1010123456020,75,,1,1,8,1,2,,19.9563,481,1065,0.99616,197,0,11.6,,0,0,0,0,0,0,0,0,0,,534,604,,0,0,0,0
1602211601446,10,1010123456020,75,,1,1,8,1,2,,19.8235,442,1091,0.953216,179,0,11.4,,0,0,0,0,0,0,0,0,0,,584,580,,0,0,0,0
1602211601696,10,1010123456020,75,,1,1,8,1,2,,22.8368,380,660,0.987488,151,0,12.8333,,0,0,0,0,0,0,0,0,0,,510,500,,0,0,0,0
1602211601946,10,1010123456020,75,,1,1,8,1,2,,22.9974,380,0,1.00141,156,0,12.5,,0.1,49,0,0.1,20,0,0,3.70042,31,,456,494,,0,0,0,1
1602211602196,10,1010123456020,75,,1,1,8,1,2,,15.5735,476,3890,0.85952,192,0,8.83333,,0,0,0,0,0,0,0,0,0,,732,762,,0,0,0,0
1602211602446,10,1010123456020,75,,1,1,8,1,2,,17.8239,494,1116,1.07674,196,0,9.4,,0,0,0,0,0,0,0,0,0,,722,748,,0,0,0,0
1602211602696,10,1010123456020,75,,1,1,8,1,2,,19.2214,420,1065,0.994656,170,0,11.5,,0,0,0,0,0,0,0,0,0,,550,596,,0,0,0,0
1602211602945,10,1010123456020,75,,1,1,8,1,2,,22.894,434,732,1.02117,175,0,12.4,,0.214286,56,0,0.1,22,0,0,4.35094,31,,537,510,,0,0,0,1
1602211603196,10,1010123456020,75,,1,1,8,1,2,,16.0595,504,4740,0.888544,203,0,8.2,,0,0,0,0,0,0,0,0,0,,680,744,,0,0,0,0
1602211603446,10,1010123456020,75,,1,1,8,1,2,,19.7918,461,1650,1.06218,183,0,13,,0,0,0,0,0,0,0,0,0,,654,656,,0,0,0,0
1602211603696,10,1010123456020,75,,1,1,8,1,2,,22.1678,435,1394,0.986944,176,0,12.4286,,0,0,0,0,0,0,0,0,0,,550,530,,0,0,0,0
