Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602288604879,10,1010123456016,73,,1,0,2,1,1,,6.91667,12,0,0.00488353,5,0,11,,4.2,25,0,0.1,11,18.1818,0,8.04938,31,,7,12,,0,0,0,2.6
1602288605129,10,1010123456016,73,,1,0,2,1,1,,15,9,0,0.0073253,3,0,13,,8.91304,23,0,0.1,8,50,0,9.135,31,,0,6,,0,0,0,5.69565
1602288605380,10,1010123456016,73,,1,0,2,1,1,,20,13,0,0.016544,5,0,14,,0,10,0,0.1,5,80,0,0,0,,0,10,,0,0,0,0
1602288605630,10,1010123456016,73,,1,0,2,1,1,,15,14,0,0.01664,6,0,13,,3.57143,63,0,0.1,24,25,0,8.14177,31,,0,12,,0,0,0,3.57143
1602288605880,10,1010123456016,73,,1,0,2,1,1,,16.7273,11,0,0.01056,4,0,13,,0,0,0,0,0,0,0,0,0,,0,8,,0,0,0,0
1602288606129,10,1010123456016,73,,1,0,2,1,1,,12,5,0,0.00533333,2,0,13.75,,0,0,0,0,0,0,0,0,0,,0,4,,0,0,0,0
1602288606380,10,1010123456016,73,,1,0,2,1,1,,0,0,0,0,0,0,13.75,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602288606629,10,1010123456016,73,,1,0,2,1,1,,15.75,12,0,0.0106667,4,0,13.4286,,0,7,0,0,4,100,0,0,0,,0,8,,0,0,0,0
1602288606879,10,1010123456016,73,,1,0,2,1,1,,13.1111,9,0,0.0106667,4,0,14,,0,0,0,0,0,0,0,0,0,,0,8,,0,0,0,0
1602288607130,10,1010123456016,73,,1,0,2,1,1,,13.3636,11,0,0.010624,4,0,14,,0,0,0,0,0,0,0,0,0,,0,8,,0,0,0,0
