Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1603039463180,10,1010123456020,79,,1,0,6,1,2,,17.4552,134,1176,0.232224,47,0,10,,8.1,20,148588,0.1,8,37.5,0,11.0741,31,,39,186,,0,0,0,4.55
1603039463430,10,1010123456020,79,,1,0,6,1,2,,18.2431,506,15362,0.533141,202,0,10,,4.03846,156,0,0.1,60,31.6667,0,4.49164,31,,469,410,,0,0,0,3.82051
1603039463680,10,1010123456020,79,,1,0,6,1,2,,18.1069,533,28736,0.564145,215,0,9.71429,,0,0,0,0,0,0,0,0,0,,498,430,,0,0,0,0
1603039463930,10,1010123456020,79,,1,0,6,1,2,,18.2354,514,42442,0.550656,210,0,9.83333,,0,0,0,0,0,0,0,0,0,,498,418,,0,0,0,0
1603039464180,10,1010123456020,79,,1,0,6,1,2,,18.584,500,56404,0.5464,203,0,10,,15,7,0,0,3,100,0,5.33015,0,,500,402,,0,0,0,10
1603039464430,10,1010123456020,79,,1,0,6,1,2,,18.5812,542,68878,0.591008,219,0,10,,0,2,0,0,1,100,0,0,0,,502,440,,0,0,0,0
1603039464680,10,1010123456020,79,,1,0,6,1,2,,18.6362,536,81612,0.578784,213,0,10,,3.52941,17,0,0.1,7,0,0,11.2626,31,,498,426,,0,0,0,1.47059
1603039464930,10,1010123456020,79,,1,0,6,1,2,,18.3893,506,95740,0.536128,202,0,10,,0,0,0,0,0,0,0,0,0,,500,404,,0,0,0,0
1603039465180,10,1010123456020,79,,1,0,6,1,2,,18.7023,524,108444,0.588864,216,0,10,,3,20,0,0.1,8,0,0,5.18426,31,,500,428,,0,0,0,1.6
1603039465430,10,1010123456020,79,,1,0,6,1,2,,18.501,517,121832,0.551616,206,0,10,,0.5,8,0,0.1,3,0,0,5.74321,0,,500,420,,0,0,0,1
1603039465680,10,1010123456020,79,,1,0,6,1,2,,18.5958,574,131816,0.62688,232,0,10,,0,0,0,0,0,0,0,0,0,,498,462,,0,0,0,0
1603039465930,10,1010123456020,79,,1,0,6,1,2,,18.3802,526,145124,0.571936,215,0,10,,0,0,0,0,0,0,0,0,0,,500,424,,0,0,0,0
1603039466180,10,1010123456020,79,,1,0,6,1,2,,17.9392,378,163521,0.390624,151,0,9.83333,,1,6,684,0.1,2,0,0,3.48785,31,,500,304,,0,0,0,1
1603039466430,10,1010123456020,79,,1,0,6,1,2,,18.5508,492,177722,0.526592,196,0,10,,0.409091,44,0,0.1,18,0,0,5.21474,0,,500,396,,0,0,0,1.27273
1603039466680,10,1010123456020,79,,1,0,6,1,2,,18.413,477,184072,0.51552,194,0,10,,0,0,0,0,0,0,0,0,0,,500,384,,0,0,0,0
1603039466930,10,1010123456020,79,,1,0,6,1,2,,18.3822,539,184187,0.575744,216,0,10,,0,0,0,0,0,0,0,0,0,,500,430,,0,0,0,0
1603039467180,10,1010123456020,79,,1,0,6,1,2,,18.2754,483,183545,0.511456,195,0,10,,0.571429,21,1817,0.1,8,0,0,5.20878,31,,500,384,,0,0,0,1.57143
1603039467430,10,1010123456020,79,,1,0,6,1,2,,18.3747,459,183396,0.47328,180,0,10,,1.5,24,0,0.1,9,0,0,4.1631,0,,500,370,,0,0,0,1.41667
1603039467680,10,1010123456020,79,,1,0,6,1,2,,18.0747,482,184182,0.510816,195,0,9.83333,,0,0,0,0,0,0,0,0,0,,500,384,,0,0,0,0
1603039467930,10,1010123456020,79,,1,0,6,1,2,,18.6484,566,184321,0.610528,225,0,10,,0,0,0,0,0,0,0,0,0,,500,458,,0,0,0,0
1603039468180,10,1010123456020,79,,1,0,6,1,2,,18.3143,525,183234,0.573664,215,0,9.83333,,0.1,9,1196,0.1,4,0,0,4.28724,31,,500,426,,0,0,0,1
