Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602793451899,10,1010123456021,100,,1,1,8,1,2,,2.55,20,0,0.009024,10,0,5.5,,9.53125,32,0,0.1,11,0,0,19.2034,31,,31,68,,0,0,0,1.25
1602793452149,10,1010123456021,100,,1,1,8,1,2,,3.46875,32,0,0.01888,13,0,4,,14.5,20,0,0.139808,9,0,0,17.981,31,,0,102,,0,0,0,1
1602793452399,10,1010123456021,100,,1,1,8,1,2,,2.92188,64,412,0.040768,25,0,3.57143,,12,17,0,0.1,6,33.3333,0,10.0749,31,,1,228,,0,0,0,4
1602793452649,10,1010123456021,100,,1,1,8,1,2,,3.80899,89,827,0.0163534,35,0,4,,0,0,0,0,0,0,0,0,0,,56,102,,0,0,0,0
1602793452899,10,1010123456021,100,,1,1,8,1,2,,3.87578,161,1284,0.0408996,55,0,4,,0,0,0,0,0,0,0,0,0,,267,306,,0,0,0,0
1602793453149,10,1010123456021,100,,1,1,8,1,2,,4.96528,144,1181,0.0641606,66,0,5.16667,,12.75,24,0,0.1,8,12.5,0,14.0129,31,,384,432,,0,0,0,3
1602793453399,10,1010123456021,100,,1,1,8,1,2,,3.84653,202,1386,0.059264,79,0,4,,0,2,0,0.1,1,0,0,0,31,,356,414,,0,0,0,0
1602793453649,10,1010123456021,100,,1,1,8,1,2,,3.82231,242,1052,0.0585382,101,0,4,,0,0,0,0,0,0,0,0,0,,259,346,,0,0,0,0
1602793453899,10,1010123456021,100,,1,1,8,1,2,,3.91139,158,1349,0.033728,60,0,4,,0,0,0,0,0,0,0,0,0,,175,246,,0,0,0,0
1602793454149,10,1010123456021,100,,1,1,8,1,2,,3.9108,213,1281,0.056256,90,0,4,,12.5,6,0,0.1,2,0,0,15.4145,31,,278,348,,0,0,0,2
1602793454399,10,1010123456021,100,,1,1,8,1,2,,3.73529,170,1023,0.0322892,67,0,4,,0,0,0,0,0,0,0,0,0,,131,198,,0,0,0,0
1602793454649,10,1010123456021,100,,1,1,8,1,2,,3.86957,253,846,0.053184,100,0,4,,0,2,0,0.1,1,0,0,0,31,,240,292,,0,0,0,0
1602793454899,10,1010123456021,100,,1,1,8,1,2,,3.84979,233,1427,0.062304,95,0,4,,0,2,0,0.1,1,0,0,0,31,,351,430,,0,0,0,0
1602793455149,10,1010123456021,100,,1,1,8,1,2,,3.79227,207,1187,0.0575422,85,0,4,,11.1429,7,0,0.1,3,0,0,16.2533,31,,310,348,,0,0,0,1.42857
1602793455399,10,1010123456021,100,,1,1,8,1,2,,3.82738,168,804,0.03376,64,0,4,,0,0,0,0,0,0,0,0,0,,242,374,,0,0,0,0
1602793455649,10,1010123456021,100,,1,1,8,1,2,,5.49462,93,1263,0.034784,41,0,5.16667,,0,0,0,0,0,0,0,0,0,,73,106,,0,0,0,0
1602793455899,10,1010123456021,100,,1,1,8,1,2,,3.68444,225,1154,0.047904,91,0,4,,0,0,0,0,0,0,0,0,0,,228,284,,0,0,0,0
1602793456149,10,1010123456021,100,,1,1,8,1,2,,3.9125,240,1287,0.048192,88,0,4,,0,6,0,0.1,3,0,0,0,31,,246,312,,0,0,0,0
1602793456399,10,1010123456021,100,,1,1,8,1,2,,3.94757,267,1191,0.07664,113,0,4,,0,0,0,0,0,0,0,0,0,,320,382,,0,0,0,0
1602793456649,10,1010123456021,100,,1,1,8,1,2,,3.84118,170,1187,0.042016,64,0,4,,0,0,0,0,0,0,0,0,0,,204,226,,0,0,0,0
1602793456899,10,1010123456021,100,,1,1,8,1,2,,3.80573,314,580,0.067424,131,0,4,,0,0,0,0,0,0,0,0,0,,267,378,,0,0,0,0
1602793457149,10,1010123456021,100,,1,1,8,1,2,,3.88889,135,1191,0.031072,52,0,4,,9.66667,9,0,0.1,3,0,0,13.7596,31,,177,180,,0,0,0,1.66667
1602793457399,10,1010123456021,100,,1,1,8,1,2,,4.0566,159,818,0.035104,66,0,4.28571,,0,0,0,0,0,0,0,0,0,,148,184,,0,0,0,0
1602793457649,10,1010123456021,100,,1,1,8,1,2,,4.95763,118,1200,0.036096,45,0,4.33333,,0,0,0,0,0,0,0,0,0,,131,156,,0,0,0,0
1602793457899,10,1010123456021,100,,1,1,8,1,2,,4.35714,140,1179,0.048128,62,0,4.2,,0,0,0,0,0,0,0,0,0,,178,192,,0,0,0,0
1602793458149,10,1010123456021,100,,1,1,8,1,2,,4.46988,166,1188,0.047872,68,0,4.5,,13,6,0,0.1,2,0,0,17.1305,31,,233,228,,0,0,0,1
1602793458399,10,1010123456021,100,,1,1,8,1,2,,4.4186,172,1265,0.051104,63,0,4.71429,,0,0,0,0,0,0,0,0,0,,219,238,,0,0,0,0
1602793458649,10,1010123456021,100,,1,1,8,1,2,,3.75714,140,1232,0.035328,57,0,4,,0,0,0,0,0,0,0,0,0,,188,198,,0,0,0,0
1602793458899,10,1010123456021,100,,1,1,8,1,2,,6.24444,90,1071,0.049248,45,0,6.83333,,0,0,0,0,0,0,0,0,0,,87,116,,0,0,0,0
1602793459149,11,1010123456021,100,,1,1,8,1,2,,3.87611,226,1230,0.0479036,85,0,4,,8.6,15,0,0.1,5,40,0,8.21539,31,,327,360,,0,0,0,5
