Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602395919758,10,1010123456011,74,,1,1,4,1,1,,13.875,8,0,0.001952,1,0,10.3333,,6.6,5,0,0.1,2,0,0,16.6486,31,,0,10,,0,0,0,1
1602395920008,10,1010123456011,74,,1,1,4,1,1,,12.4483,29,0,0.031872,13,0,9.5,,11.9333,30,0,0.1,12,33.3333,0,12.1313,31,,0,30,,0,0,0,4.43333
1602395920258,10,1010123456011,74,,1,1,4,1,1,,2.73214,56,0,0.022976,22,0,8.66667,,7.2,5,0,0.1,2,0,0,17.9997,0,,0,88,,0,0,0,1
1602395920508,10,1010123456011,74,,1,1,4,1,1,,16.5,14,0,0.021024,6,0,13,,0,0,0,0,0,0,0,0,0,,7,16,,0,0,0,0
1602395920758,10,1010123456011,74,,1,1,4,1,1,,16.7273,11,0,0.005344,2,0,0.1,,0,0,0,0,0,0,0,0,0,,6,8,,0,0,0,0
1602395921008,10,1010123456011,74,,1,1,4,1,1,,15.75,20,0,0.026624,10,0,6.5,,11.8,5,0,0.1,2,0,0,12.2418,31,,22,16,,0,0,0,1.6
1602395921258,10,1010123456011,74,,1,1,4,1,1,,18,5,158,0.005312,2,0,11.3333,,0,0,0,0,0,0,0,0,0,,7,4,,0,0,0,0
1602395921508,10,1010123456011,74,,1,1,4,1,1,,17.3333,15,0,0.015872,6,0,0.1,,0,0,0,0,0,0,0,0,0,,13,14,,0,0,0,0
1602395921758,10,1010123456011,74,,1,1,4,1,1,,6.57895,38,0,0.017216,15,0,9.33333,,0,0,0,0,0,0,0,0,0,,45,46,,0,0,0,0
1602395922008,10,1010123456011,74,,1,1,4,1,1,,3.94565,92,0,0.01968,36,0,13,,9.6,5,0,0.1,2,0,0,15.2547,31,,161,156,,0,0,0,1
1602395922258,10,1010123456011,74,,1,1,4,1,1,,0,0,0,0,0,0,11.5,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602395922508,10,1010123456011,74,,1,1,4,1,1,,5.2,25,0,0.005216,8,0,7.5,,0,0,0,0,0,0,0,0,0,,31,28,,0,0,0,0
1602395922758,10,1010123456011,74,,1,1,4,1,1,,13.4,5,0,0.0064,4,0,11,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602395923008,10,1010123456011,74,,1,1,4,1,1,,12.875,16,0,0.010912,6,0,11.5,,11.6,5,0,0.1,2,0,0,16.5293,31,,18,12,,0,0,0,1
1602395923258,10,1010123456011,74,,1,1,4,1,1,,15.9333,15,0,0.01616,6,0,11.5,,0,0,0,0,0,0,0,0,0,,20,12,,0,0,0,0
1602395923508,10,1010123456011,74,,1,1,4,1,1,,15.6923,13,0,0.010752,5,0,0.1,,0,0,0,0,0,0,0,0,0,,19,10,,0,0,0,0
1602395923758,10,1010123456011,74,,1,1,4,1,1,,15.3333,27,0,0.02672,11,0,13,,0,0,0,0,0,0,0,0,0,,20,22,,0,0,0,0
1602395924008,10,1010123456011,74,,1,1,4,1,1,,11.5,8,0,0.005408,3,0,11,,11.6,5,0,0.1,2,0,0,14.1623,31,,3,6,,0,0,0,1
1602395924258,10,1010123456011,74,,1,1,4,1,1,,15.2609,46,0,0.043008,19,0,12.6667,,0,0,0,0,0,0,0,0,0,,44,38,,0,0,0,0
1602395924508,10,1010123456011,74,,1,1,4,1,1,,15.6667,9,0,0.010656,4,0,12.6667,,0,0,0,0,0,0,0,0,0,,14,8,,0,0,0,0
1602395924758,10,1010123456011,74,,1,1,4,1,1,,16.3333,9,0,0.010624,4,0,11,,0,0,0,0,0,0,0,0,0,,5,8,,0,0,0,0
1602395925008,10,1010123456011,74,,1,1,4,1,1,,14.8889,9,0,0.010624,4,0,10.6667,,11.2,5,0,0.1,2,0,0,14.8693,31,,5,8,,0,0,0,1
1602395925258,10,1010123456011,74,,1,1,4,1,1,,14.9474,19,0,0.021376,8,0,12.75,,0,0,0,0,0,0,0,0,0,,15,16,,0,0,0,0
1602395925508,10,1010123456011,74,,1,1,4,1,1,,18.2,5,0,0.005312,2,0,9.33333,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602395925758,10,1010123456011,74,,1,1,4,1,1,,15.4167,12,0,0.01072,5,0,10,,0,0,0,0,0,0,0,0,0,,8,10,,0,0,0,0
1602395926008,10,1010123456011,74,,1,1,4,1,1,,16.1364,22,0,0.016192,7,0,11,,10.4,5,0,0.1,2,0,0,13.5259,31,,21,18,,0,0,0,1
1602395926258,10,1010123456011,74,,1,1,4,1,1,,14.5,26,0,0.02144,9,0,10.5,,0,0,0,0,0,0,0,0,0,,26,20,,0,0,0,0
1602395926508,10,1010123456011,74,,1,1,4,1,1,,15,12,0,0.016256,8,0,9,,0,0,0,0,0,0,0,0,0,,5,10,,0,0,0,0
1602395926758,10,1010123456011,74,,1,1,4,1,1,,14.5,34,0,0.021696,11,0,11,,0,0,0,0,0,0,0,0,0,,22,26,,0,0,0,0
1602395927008,10,1010123456011,74,,1,1,4,1,1,,11.5455,33,0,0.0272,15,0,10,,9.4,5,0,0.1,2,0,0,14.7914,31,,39,36,,0,0,0,1
1602395927258,10,1010123456011,74,,1,1,4,1,1,,13.3929,28,0,0.021536,11,0,10,,0,0,0,0,0,0,0,0,0,,31,22,,0,0,0,0
1602395927508,10,1010123456011,74,,1,1,4,1,1,,8.86957,23,0,0.011264,9,0,8.5,,0,0,0,0,0,0,0,0,0,,19,18,,0,0,0,0
1602395927758,10,1010123456011,74,,1,1,4,1,1,,0,0,158,0,0,0,10.8,,0,0,0,0,0,0,0,0,0,,2,0,,0,0,0,0
1602395928008,10,1010123456011,74,,1,1,4,1,1,,16,23,0,0.026752,10,0,10,,10.8,5,0,0.1,2,0,0,14.5032,31,,28,22,,0,0,0,1
1602395928258,10,1010123456011,74,,1,1,4,1,1,,14.3684,19,0,0.01616,8,0,0.1,,0,0,0,0,0,0,0,0,0,,15,16,,0,0,0,0
