Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602634103638,1,1010123456044,70,,1,2,6,1,1,,5.5,22,0,0.00870683,8,0,9,,11.1,30,0,0.113831,12,0,0,23.6224,31,,11,22,,0,0,0,1
1602634103888,1,1010123456044,70,,1,2,6,1,1,,9.5,8,0,0.00237751,2,0,9,,11.4,10,0,0.1,4,0,0,23.8582,31,,0,10,,0,0,0,1
1602634104138,1,1010123456044,70,,1,2,6,1,1,,0,10,0,0.0271486,5,0,9,,13.7143,14,0,0.1,6,0,0,21.2722,31,,0,30,,0,0,0,1
1602634104388,1,1010123456044,70,,1,2,6,1,1,,13,8,0,0.0217189,4,0,9,,14.4,5,0,0.1,2,0,0,19.7966,31,,0,18,,0,0,0,1
1602634104638,1,1010123456044,70,,1,2,6,1,1,,13,7,0,0.0162892,3,0,9,,0,0,0,0,0,0,0,0,0,,0,18,,0,0,0,0
1602634104888,1,1010123456044,70,,1,2,6,1,1,,13,13,0,0.0271486,5,0,9,,0,0,0,0,0,0,0,0,0,,0,30,,0,0,0,0
1602634105138,1,1010123456044,70,,1,2,6,1,1,,13,15,0,0.0325783,6,0,9,,13.2,5,0,0.1,2,0,0,21.1004,31,,0,42,,0,0,0,1
1602634105388,1,1010123456044,70,,1,2,6,1,1,,13,9,0,0.0271486,5,0,9,,0,0,0,0,0,0,0,0,0,,0,24,,0,0,0,0
1602634105638,1,1010123456044,70,,1,2,6,1,1,,0,0,0,0,0,0,9.16667,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602634105888,1,1010123456044,70,,1,2,6,1,1,,13,7,0,0.0162892,3,0,9,,0,0,0,0,0,0,0,0,0,,0,18,,0,0,0,0
1602634106138,1,1010123456044,70,,1,2,6,1,1,,13,12,0,0.0271486,5,0,9,,13.2,5,0,0.1,2,0,0,19.914,31,,0,30,,0,0,0,1
1602634106388,1,1010123456044,70,,1,2,6,1,1,,0,4,0,0.0108594,2,0,9.33333,,0,0,0,0,0,0,0,0,0,,0,12,,0,0,0,0
1602634106638,1,1010123456044,70,,1,2,6,1,1,,11.5625,16,0,0.021494,6,0,9,,0,0,0,0,0,0,0,0,0,,20,26,,0,0,0,0
1602634106889,1,1010123456044,70,,1,2,6,1,1,,18,9,0,0.010304,2,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634107138,1,1010123456044,70,,1,2,6,1,1,,10.4286,7,0,0.0158394,4,0,9.16667,,13.2,5,0,0.1,2,0,0,20.6425,31,,12,12,,0,0,0,1
1602634107388,1,1010123456044,70,,1,2,6,1,1,,15.1538,13,0,0.02096,5,0,9.33333,,0,0,0,0,0,0,0,0,0,,20,20,,0,0,0,0
1602634107638,1,1010123456044,70,,1,2,6,1,1,,18,7,0,0.0155181,3,0,9.16667,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634107888,1,1010123456044,70,,1,2,6,1,1,,18,6,0,0.010304,2,0,9.28571,,0,0,0,0,0,0,0,0,0,,8,8,,0,0,0,0
1602634108138,1,1010123456044,70,,1,2,6,1,1,,15.5,16,0,0.0263133,6,0,9.33333,,13.2,5,0,0.1,2,0,0,19.4172,31,,24,24,,0,0,0,1
1602634108388,1,1010123456044,70,,1,2,6,1,1,,14.9167,12,0,0.0158715,4,0,9.16667,,0,0,0,0,0,0,0,0,0,,20,20,,0,0,0,0
1602634108638,1,1010123456044,70,,1,2,6,1,1,,18,5,0,0.015456,3,0,9.16667,,0,0,0,0,0,0,0,0,0,,8,8,,0,0,0,0
1602634108888,1,1010123456044,70,,1,2,6,1,1,,18,7,0,0.010304,2,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634109138,1,1010123456044,70,,1,2,6,1,1,,18,7,0,0.020608,4,0,9,,13.8,5,0,0.1,2,0,0,19.9093,31,,12,12,,0,0,0,1
1602634109388,1,1010123456044,70,,1,2,6,1,1,,18,7,0,0.015456,3,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634109638,1,1010123456044,70,,1,2,6,1,1,,18,13,0,0.02576,5,0,9,,0,0,0,0,0,0,0,0,0,,20,20,,0,0,0,0
1602634109888,1,1010123456044,70,,1,2,6,1,1,,18,9,0,0.0155181,3,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634110138,1,1010123456044,70,,1,2,6,1,1,,0,2,0,0.005152,1,0,9,,13.8,5,0,0.1,2,0,0,18.7473,31,,4,4,,0,0,0,1
1602634110388,1,1010123456044,70,,1,2,6,1,1,,12.4286,7,0,0.00517269,1,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634110638,1,1010123456044,70,,1,2,6,1,1,,18,3,0,0.010496,3,0,9,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602634110888,1,1010123456044,70,,1,2,6,1,1,,18,3,0,0.005152,1,0,9,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602634111138,1,1010123456044,70,,1,2,6,1,1,,15.3571,14,0,0.0261847,6,0,9,,13.8,5,0,0.1,2,0,0,19.2934,31,,24,24,,0,0,0,1
1602634111388,1,1010123456044,70,,1,2,6,1,1,,18,7,0,0.0155181,3,0,9,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602634111638,1,1010123456044,70,,1,2,6,1,1,,18,10,0,0.0206908,4,0,9,,0,0,0,0,0,0,0,0,0,,16,16,,0,0,0,0
1602634111888,1,1010123456044,70,,1,2,6,1,1,,9.4,5,0,0.005504,2,0,9,,0,0,0,0,0,0,0,0,0,,8,8,,0,0,0,0
1602634112139,1,1010123456044,70,,1,2,6,1,1,,18,6,0,0.010304,2,0,9,,13.8,5,0,0.1,2,0,0,18.9703,31,,8,8,,0,0,0,1
1602634112389,1,1010123456044,70,,1,2,6,1,1,,0,2,0,0.005152,1,0,9,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602634112638,1,1010123456044,70,,1,2,6,1,1,,18,3,0,0.00517269,1,0,9,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602634112889,1,1010123456044,70,,1,2,6,1,1,,12.9333,15,0,0.0210359,6,0,9,,0,0,0,0,0,0,0,0,0,,24,24,,0,0,0,0
1602634113138,1,1010123456044,70,,1,2,6,1,1,,14.3,10,0,0.0158394,4,0,9,,13.8,5,0,0.1,2,0,0,19.6935,31,,16,16,,0,0,0,1
