Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1604116452817,9,1010123456035,76,,1,2,4,1,1,,1.14815,27,0,0.006176,11,0,5,,6.19512,41,0,0.1,16,56.25,0,4.93494,31,,0,54,,0,0,0,6.58537
1604116453067,9,1010123456035,76,,1,2,4,1,1,,1.58209,268,0,0.0406747,107,0,7,,1.5942,69,0,0.1,31,32.2581,0,4.3421,31,,170,276,,0,0,0,4.95652
1604116453317,9,1010123456035,76,,1,2,4,1,1,,8.37097,62,0,0.019136,22,0,11,,1.91045,67,0,0.1,26,73.0769,0,2.82864,31,,37,50,,0,0,0,7.62687
1604116453567,9,1010123456035,76,,1,2,4,1,1,,12,5,0,0.014656,5,0,3.5,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1604116453817,9,1010123456035,76,,1,2,4,1,1,,0,0,941,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,128,240,,0,0,0,0
1604116454067,9,1010123456035,76,,1,2,4,1,1,,0,0,941,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,217,434,,0,0,0,0
1604116454317,9,1010123456035,76,,1,2,4,1,1,,6,64,787,0.018304,26,0,5,,0,0,0,0,0,0,0,0,0,,115,230,,0,0,0,0
1604116454567,10,1010123456035,76,,1,2,4,1,1,,9.38462,65,315,0.039168,26,0,8,,1.28571,14,0,0.1,5,0,0,7.33195,31,,26,52,,0,0,0,1.28571
1604116454817,10,1010123456035,76,,1,2,4,1,1,,6.52703,74,0,0.024032,30,0,11,,0,0,0,0,0,0,0,0,0,,30,60,,0,0,0,0
1604116455067,10,1010123456035,76,,1,2,4,1,1,,5.46512,43,0,0.012256,17,0,3,,0,0,0,0,0,0,0,0,0,,89,178,,0,0,0,0
1604116455317,10,1010123456035,76,,1,2,4,1,1,,0,0,0,0,0,0,2,,3.83333,6,0,0.1,3,0,0,8.8655,31,,0,0,,0,0,0,1.16667
1604116455567,9,1010123456035,76,,1,2,4,1,1,,5.91111,45,0,0.012416,18,0,9.5,,0,0,0,0,0,0,0,0,0,,18,36,,0,0,0,0
1604116455817,9,1010123456035,76,,1,2,4,1,1,,14.5,6,0,0.005312,2,0,6.33333,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1604116456067,9,1010123456035,76,,1,2,4,1,1,,0,0,158,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,443,450,,0,0,0,0
1604116456317,9,1010123456035,76,,1,2,4,1,1,,0,0,784,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,365,424,,0,0,0,0
1604116456567,9,1010123456035,76,,1,2,4,1,1,,0,0,1410,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,234,358,,0,0,0,0
1604116456817,9,1010123456035,76,,1,2,4,1,1,,0,0,1723,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,303,392,,0,0,0,0
1604116457067,9,1010123456035,76,,1,2,4,1,1,,6,95,1667,0.026752,38,0,2.5,,0.708333,24,0,0.1,9,44.4444,0,5.1112,31,,246,448,,0,0,0,5.25
1604116457317,9,1010123456035,76,,1,2,4,1,1,,27.8824,34,0,0.081088,14,0,15,,4.65,20,0,0.1,8,75,0,2.12003,31,,38,54,,0,0,0,8.25
1604116457567,9,1010123456035,76,,1,2,4,1,1,,14.6667,12,0,0.016544,5,0,5,,0,0,0,0,0,0,0,0,0,,5,10,,0,0,0,0
1604116457817,9,1010123456035,76,,1,2,4,1,1,,7.19231,26,0,0.01152,11,0,14,,0,0,0,0,0,0,0,0,0,,11,22,,0,0,0,0
1604116458067,9,1010123456035,76,,1,2,4,1,1,,2.80597,67,0,0.013824,27,0,8,,0,0,0,0,0,0,0,0,0,,47,54,,0,0,0,0
1604116458317,9,1010123456035,76,,1,2,4,1,1,,18.3333,18,0,0.021248,7,0,0.1,,0.1,41,0,0.1,16,56.25,0,2.09122,31,,7,14,,0,0,0,6.04878
1604116458567,9,1010123456035,76,,1,2,4,1,1,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1604116458817,9,1010123456035,76,,1,2,4,1,1,,14.45,20,0,0.021376,8,0,0.1,,0,0,0,0,0,0,0,0,0,,8,16,,0,0,0,0
1604116459067,10,1010123456035,76,,1,2,4,1,1,,15.6429,14,0,0.015904,6,0,5,,0.176471,34,0,0.1,14,42.8571,0,2.35556,31,,6,12,,0,0,0,5.85294
1604116459317,10,1010123456035,76,,1,2,4,1,1,,5.87879,66,0,0.018592,27,0,0.1,,0,0,0,0,0,0,0,0,0,,39,54,,0,0,0,0
1604116459567,10,1010123456035,76,,1,2,4,1,1,,5.88889,45,0,0.012416,18,0,5,,0,0,0,0,0,0,0,0,0,,32,36,,0,0,0,0
1604116459817,10,1010123456035,76,,1,2,4,1,1,,7.82955,88,0,0.04,35,0,13,,0,0,0,0,0,0,0,0,0,,48,70,,0,0,0,0
1604116460067,10,1010123456035,76,,1,2,4,1,1,,7.37037,54,0,0.0231968,22,0,6,,3.25,20,0,0.1,8,75,0,3.00888,31,,32,46,,0,0,0,7.45
1604116460317,10,1010123456035,76,,1,2,4,1,1,,3.81333,75,0,0.013888,30,0,0.1,,0,0,0,0,0,0,0,0,0,,49,60,,0,0,0,0
1604116460567,10,1010123456035,76,,1,2,4,1,1,,3.94366,71,0,0.013792,29,0,10.3333,,0,0,0,0,0,0,0,0,0,,29,58,,0,0,0,0
1604116460817,10,1010123456035,76,,1,2,4,1,1,,18.2,10,0,0.010624,4,0,10,,0,0,0,0,0,0,0,0,0,,6,8,,0,0,0,0
1604116461067,10,1010123456035,76,,1,2,4,1,1,,18.4815,27,0,0.02656,10,0,0.1,,0.1,27,0,0.1,11,0,0,2.99621,31,,10,20,,0,0,0,1
1604116461317,10,1010123456035,76,,1,2,4,1,1,,3.52427,103,0,0.012928,36,0,8.5,,0,0,0,0,0,0,0,0,0,,41,82,,0,0,0,0
1604116461567,10,1010123456035,76,,1,2,4,1,1,,20.1765,17,0,0.03888,12,0,0.1,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1604116461817,10,1010123456035,76,,1,2,4,1,1,,15.3158,19,0,0.021856,7,0,14.5,,0,0,0,0,0,0,0,0,0,,7,14,,0,0,0,0
1604116462067,10,1010123456035,76,,1,2,4,1,1,,18.4118,17,6,0.015968,6,0,0.1,,0.461538,52,0,0.1,21,38.0952,0,2.30528,31,,7,14,,0,0,0,5.01923
1604116462317,10,1010123456035,76,,1,2,4,1,1,,0,2,0,0.005312,2,0,0.1,,0,0,0,0,0,0,0,0,0,,1,2,,0,0,0,0
1604116462567,10,1010123456035,76,,1,2,4,1,1,,17.6,5,0,0.005344,2,0,13,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1604116462817,10,1010123456035,76,,1,2,4,1,1,,0,0,0,0,0,0,0.1,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1604116463067,10,1010123456035,76,,1,2,4,1,1,,9.58333,12,0,0.005664,5,0,10.5,,0,0,0,0,0,0,0,0,0,,6,10,,0,0,0,0
