Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1603054910816,9,1010123456011,79,,1,2,6,1,2,,4,23,0,0.009216,9,0,9,,3.80556,36,0,0.1,16,6.25,0,8.31827,31,,15,28,,0,0,0,2.22222
1603054911066,9,1010123456011,79,,1,2,6,1,2,,14,3,0,0.00195984,1,0,9,,0,4,0,0.1,2,0,0,0,31,,0,2,,0,0,0,0
1603054911316,9,1010123456011,79,,1,2,6,1,2,,13.5,8,0,0.01072,3,0,9,,1.72222,36,0,0.1,14,28.5714,0,7.58217,31,,0,12,,0,0,0,4
1603054911566,9,1010123456011,79,,1,2,6,1,2,,16.8333,12,0,0.016032,5,0,11,,1.53333,30,0,0.1,12,0,0,6.76544,31,,0,14,,0,0,0,1.1
1603054911816,9,1010123456011,79,,1,2,6,1,2,,14.1538,13,0,0.015968,5,0,9.5,,2.6,25,0,0.1,11,9.09091,0,6.99418,31,,0,18,,0,0,0,1.96
1603054912066,9,1010123456011,79,,1,2,6,1,2,,13.5,10,0,0.010848,4,0,10.3333,,0,0,0,0,0,0,0,0,0,,0,16,,0,0,0,0
1603054912316,10,1010123456011,79,,1,2,6,1,2,,0,0,0,0,0,0,10.4,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1603054912566,10,1010123456011,79,,1,2,6,1,2,,13.3333,9,0,0.0106667,4,0,7.6,,1.64286,14,0,0.1,6,0,0,6.38337,31,,0,12,,0,0,0,1
1603054912816,10,1010123456011,79,,1,2,6,1,2,,12,5,0,0,0,0,12,,4,3,0,0.1,1,0,0,5.12018,31,,0,6,,0,0,0,1
1603054913066,10,1010123456011,79,,1,2,6,1,2,,12,5,0,0.010624,4,0,7,,0,0,0,0,0,0,0,0,0,,0,4,,0,0,0,0
1603054913316,10,1010123456011,79,,1,2,6,1,2,,7.56522,23,0,0.0164819,9,0,6.66667,,0.8,25,0,0.1,10,0,0,7.38572,31,,0,56,,0,0,0,1
1603054913566,10,1010123456011,79,,1,2,6,1,2,,11.4688,32,0,0.026048,12,0,7.6,,0,0,0,0,0,0,0,0,0,,62,80,,0,0,0,0
1603054913816,10,1010123456011,79,,1,2,6,1,2,,14.8333,12,0,0.011808,6,0,6.6,,0,2,0,0.1,1,0,0,0,31,,12,10,,0,0,0,0
1603054914066,10,1010123456011,79,,1,2,6,1,2,,13.3846,13,28,0.00549398,3,0,9,,0,0,0,0,0,0,0,0,0,,5,10,,0,0,0,0
1603054914316,10,1010123456011,79,,1,2,6,1,2,,14.2326,43,0,0.043072,19,0,11.75,,0.1,25,0,0.1,11,0,0,5.36289,31,,28,46,,0,0,0,1
1603054914566,10,1010123456011,79,,1,2,6,1,2,,13.25,12,0,0.010784,5,0,9,,0,0,0,0,0,0,0,0,0,,9,14,,0,0,0,0
1603054914816,10,1010123456011,79,,1,2,6,1,2,,12.375,16,0,0.01088,6,0,8.33333,,0,2,0,0.1,1,0,0,0,31,,9,12,,0,0,0,0
1603054915066,10,1010123456011,79,,1,2,6,1,2,,16.7778,9,28,0.010464,3,0,10,,0,0,0,0,0,0,0,0,0,,35,50,,0,0,0,0
