Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602453994273,10,1010123456041,87,,1,1,4,1,2,,3.11765,17,0,0.00735743,8,0,7,,0.648649,37,0,0.1,14,50,0,1.82188,31,,1,33,,0,0,0,6.27027
1602453994523,10,1010123456041,87,,1,1,4,1,2,,0,0,0,0,0,0,5,,0.1,11,0,0.1,4,50,0,1.29744,31,,0,0,,0,0,0,6.09091
1602453994773,10,1010123456041,87,,1,1,4,1,2,,2.74194,62,0,0.018144,24,0,7,,0.1,97,0,0.1,40,72.5,0,0.988747,31,,0,148,,0,0,0,7.76289
1602453995023,10,1010123456041,87,,1,1,4,1,2,,8.28125,32,0,0.0221044,13,0,8.5,,0.1,136,0,0.1,54,74.0741,0,0.726361,31,,6,44,,0,0,0,7.94853
1602453995273,10,1010123456041,87,,1,1,4,1,2,,0.309524,126,0,0.022272,54,0,4.16667,,0.1,35,0,0.1,15,53.3333,0,1.40886,31,,472,458,,0,0,0,6.2
1602453995523,10,1010123456041,87,,1,1,4,1,2,,7.45455,22,0,0.0114699,9,0,6,,0,0,0,0,0,0,0,0,0,,25,24,,0,0,0,0
1602453995773,10,1010123456041,87,,1,1,4,1,2,,6.67797,59,0,0.03184,22,0,10.7143,,0.1,47,0,0.1,18,50,0,1.26396,31,,83,90,,0,0,0,6.38298
1602453996023,10,1010123456041,87,,1,1,4,1,2,,4,79,0,0.026848,33,0,3.66667,,0,0,0,0,0,0,0,0,0,,84,92,,0,0,0,0
1602453996273,10,1010123456041,87,,1,1,4,1,2,,2.36986,73,0,0.018848,29,0,5.6,,0,0,0,0,0,0,0,0,0,,113,114,,0,0,0,0
1602453996523,10,1010123456041,87,,1,1,4,1,2,,20.125,8,0,0.011424,3,0,10.1667,,0,0,0,0,0,0,0,0,0,,8,6,,0,0,0,0
1602453996773,10,1010123456041,87,,1,1,4,1,2,,3.54167,48,0,0.012576,19,0,7.25,,0.1,30,0,0.1,12,0,0,1.71896,31,,53,58,,0,0,0,1.66667
1602453997023,10,1010123456041,87,,1,1,4,1,2,,10.5833,24,0,0.01664,10,0,8.5,,0,0,0,0,0,0,0,0,0,,24,24,,0,0,0,0
1602453997273,10,1010123456041,87,,1,1,4,1,2,,15.2,25,0,0.021751,10,0,10.25,,0,0,0,0,0,0,0,0,0,,15,20,,0,0,0,0
1602453997523,10,1010123456041,87,,1,1,4,1,2,,5.16867,83,0,0.04,33,0,3.83333,,0,0,0,0,0,0,0,0,0,,187,202,,0,0,0,0
1602453997773,10,1010123456041,87,,1,1,4,1,2,,18,8,315,0.010506,3,0,7.57143,,0,0,0,0,0,0,0,0,0,,37,38,,0,0,0,0
1602453998023,10,1010123456041,87,,1,1,4,1,2,,14.619,21,0,0.021248,8,0,8,,0.1,39,0,0.1,13,30.7692,0,1.22345,31,,40,52,,0,0,0,4.53846
1602453998273,10,1010123456041,87,,1,1,4,1,2,,18.2,10,0,0.0106667,4,0,7.4,,0,0,0,0,0,0,0,0,0,,13,22,,0,0,0,0
1602453998523,10,1010123456041,87,,1,1,4,1,2,,0,4,152,0.000224,1,0,7.16667,,0,0,0,0,0,0,0,0,0,,15,16,,0,0,0,0
1602453998773,10,1010123456041,87,,1,1,4,1,2,,10,11,0,0.00555823,5,0,9.83333,,0,0,0,0,0,0,0,0,0,,8,10,,0,0,0,0
1602453999023,10,1010123456041,87,,1,1,4,1,2,,18.4,5,0,0.00539759,2,0,11.8333,,0.1,3,0,0.1,1,0,0,2.79485,31,,2,4,,0,0,0,1
1602453999273,10,1010123456041,87,,1,1,4,1,2,,3.58442,77,0,0.0244498,31,0,5.6,,0,8,0,0,4,100,0,0,0,,290,306,,0,0,0,0
1602453999523,10,1010123456041,87,,1,1,4,1,2,,2.73469,49,0,0.012498,19,0,5.6,,0.1,16,0,0.1,6,0,0,1.30095,31,,87,96,,0,0,0,1.3125
1602453999773,10,1010123456041,87,,1,1,4,1,2,,16.6,10,0,0.0106988,4,0,5.71429,,0.1,26,0,0.1,10,0,0,2.822,31,,6,8,,0,0,0,1.11538
1602454000023,10,1010123456041,87,,1,1,4,1,2,,7.47059,34,0,0.016996,14,0,8.33333,,0.1,3,0,0.1,1,0,0,0.692344,31,,49,60,,0,0,0,1
1602454000273,10,1010123456041,87,,1,1,4,1,2,,0,4,0,0.00533333,2,0,11.2,,0,0,0,0,0,0,0,0,0,,5,6,,0,0,0,0
1602454000523,10,1010123456041,87,,1,1,4,1,2,,6.51667,60,0,0.0234217,25,0,6.75,,0,0,0,0,0,0,0,0,0,,69,70,,0,0,0,0
1602454000773,10,1010123456041,87,,1,1,4,1,2,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602454001023,10,1010123456041,87,,1,1,4,1,2,,9.83333,12,0,0.005751,5,0,9,,0.1,27,0,0.1,11,0,0,2.64409,31,,6,10,,0,0,0,1.33333
1602454001273,10,1010123456041,87,,1,1,4,1,2,,6.34,50,0,0.0175743,19,0,10.1667,,0,0,0,0,0,0,0,0,0,,58,70,,0,0,0,0
1602454001523,10,1010123456041,87,,1,1,4,1,2,,6.73077,52,0,0.022976,21,0,10.3333,,0,0,0,0,0,0,0,0,0,,64,74,,0,0,0,0
1602454001773,10,1010123456041,87,,1,1,4,1,2,,13.2857,14,0,0.011502,5,0,8.85714,,0,2,0,0.1,1,0,0,0,31,,12,12,,0,0,0,0
1602454002023,10,1010123456041,87,,1,1,4,1,2,,10.7917,24,0,0.016448,10,0,5.75,,0.1,27,0,0.1,10,20,0,1.79598,31,,51,56,,0,0,0,3
1602454002273,10,1010123456041,87,,1,1,4,1,2,,5.68,75,0,0.029024,30,0,5.8,,0,0,0,0,0,0,0,0,0,,96,96,,0,0,0,0
1602454002523,10,1010123456041,87,,1,1,4,1,2,,0,0,158,0,0,0,5.8,,0,0,0,0,0,0,0,0,0,,7,10,,0,0,0,0
1602454002773,10,1010123456041,87,,1,1,4,1,2,,5.03846,52,0,0.0127871,21,0,8.28571,,0,0,0,0,0,0,0,0,0,,42,60,,0,0,0,0
1602454003023,10,1010123456041,87,,1,1,4,1,2,,12.7391,23,0,0.016416,9,0,8,,0.1,22,0,0.1,9,0,0,3.38921,31,,11,18,,0,0,0,2.04545
1602454003273,10,1010123456041,87,,1,1,4,1,2,,4.84848,66,0,0.018688,28,0,6.6,,0,0,0,0,0,0,0,0,0,,69,74,,0,0,0,0
1602454003523,10,1010123456041,87,,1,1,4,1,2,,13.4,5,0,0.005344,2,0,10,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602454003773,10,1010123456041,87,,1,1,4,1,2,,4.72,75,0,0.019712,30,0,8.5,,0.1,53,0,0.1,20,45,0,1.21768,31,,56,72,,0,0,0,6.30189
1602454004023,10,1010123456041,87,,1,1,4,1,2,,3.87218,133,315,0.026848,53,0,4.8,,0.1,12,0,0,4,100,0,1.09846,0,,152,194,,0,0,0,10
1602454004273,10,1010123456041,87,,1,1,4,1,2,,4.47561,82,0,0.0193735,33,0,6.33333,,0,0,0,0,0,0,0,0,0,,94,74,,0,0,0,0
1602454004523,10,1010123456041,87,,1,1,4,1,2,,4.75,88,0,0.024896,37,0,8.66667,,0,0,0,0,0,0,0,0,0,,97,116,,0,0,0,0
1602454004773,10,1010123456041,87,,1,1,4,1,2,,5.41304,46,0,0.011245,16,0,6,,0,0,0,0,0,0,0,0,0,,32,36,,0,0,0,0
1602454005023,10,1010123456041,87,,1,1,4,1,2,,11.1176,17,0,0.0120161,8,0,8.66667,,0.1,76,0,0.1,30,60,0,1.27214,31,,10,16,,0,0,0,6.77632
1602454005273,10,1010123456041,87,,1,1,4,1,2,,16.6667,9,0,0.0107309,4,0,6.8,,0,0,0,0,0,0,0,0,0,,6,8,,0,0,0,0
1602454005523,10,1010123456041,87,,1,1,4,1,2,,13.4,5,0,0.00536546,2,0,7.2,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602454005773,10,1010123456041,87,,1,1,4,1,2,,3.43243,74,178,0.0103133,25,0,6.14286,,0,0,0,0,0,0,0,0,0,,86,96,,0,0,0,0
1602454006023,10,1010123456041,87,,1,1,4,1,2,,4.54167,48,0,0.0160964,24,0,7.8,,0.1,26,0,0.1,9,11.1111,0,2.6366,31,,84,84,,0,0,0,2.57692
1602454006273,10,1010123456041,87,,1,1,4,1,2,,9.73913,23,0,0.0112771,9,0,8,,0,0,0,0,0,0,0,0,0,,11,18,,0,0,0,0
1602454006523,10,1010123456041,87,,1,1,4,1,2,,13.7949,39,0,0.0324498,15,0,9.33333,,0,0,0,0,0,0,0,0,0,,26,32,,0,0,0,0
1602454006773,10,1010123456041,87,,1,1,4,1,2,,7.43478,46,0,0.0226827,19,0,8.8,,0,8,0,0,4,100,0,0,0,,24,38,,0,0,0,0
1602454007024,10,1010123456041,87,,1,1,4,1,2,,4.74603,63,0,0.0184,25,0,10.6667,,0.1,6,0,0.1,2,50,0,2.08542,31,,54,98,,0,0,0,5.5
1602454007273,10,1010123456041,87,,1,1,4,1,2,,13.4737,19,254,0.0111807,6,0,3.8,,0,0,0,0,0,0,0,0,0,,117,114,,0,0,0,0
