Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602290321410,11,1010123456006,72,,1,2,7,1,2,,21.5625,32,0,0.052755,8,0,10.75,,8.3,10,0,0.1,4,0,0,9.77337,31,,0,48,,0,0,0,1.5
1602290321660,11,1010123456006,72,,1,2,7,1,2,,23.3114,350,391,0.990394,143,0,13.2857,,8.31973,147,0,0.13102,62,50,0,7.30651,31,,448,508,,0,0,0,5.71429
1602290321910,11,1010123456006,72,,1,2,7,1,2,,24.4402,393,1822,0.951072,159,0,13.2,,0,0,0,0,0,0,0,0,0,,531,455,,0,0,0,0
1602290322160,10,1010123456006,72,,1,2,7,1,2,,24.7343,463,553,1.028,192,0,13.1667,,0.1,3,0,0.1,1,0,0,3.43744,31,,528,475,,0,0,0,1
1602290322410,10,1010123456006,72,,1,2,7,1,2,,20.9805,512,995,0.972448,202,0,11.2,,0,0,0,0,0,0,0,0,0,,640,553,,0,0,0,0
1602290322660,10,1010123456006,72,,1,2,7,1,2,,23.8678,484,1400,1.01184,198,0,11.4286,,0.1,53,0,0.1,21,0,0,3.27703,31,,533,486,,0,0,0,1.0566
1602290322910,10,1010123456006,72,,1,2,7,1,2,,22.4663,489,747,0.98528,194,0,13.1667,,0,0,0,0,0,0,0,0,0,,672,571,,0,0,0,0
1602290323160,10,1010123456006,72,,1,2,7,1,2,,16.9623,398,10692,0.644448,157,0,9.6,,0,0,0,0,0,0,0,0,0,,727,597,,0,0,0,0
1602290323410,10,1010123456006,72,,1,2,7,1,2,,22.3609,568,2830,1.26374,232,0,11.6,,0,0,0,0,0,0,0,0,0,,735,646,,0,0,0,0
1602290323660,10,1010123456006,72,,1,2,7,1,2,,25.5224,513,1507,1.03501,210,0,13.3333,,0.1,52,0,0.1,21,0,0,3.73597,31,,536,451,,0,0,0,1
1602290323910,10,1010123456006,72,,1,2,7,1,2,,21.7604,530,3554,0.918784,216,0,10,,0.1,3,0,0.1,1,0,0,2.00832,31,,618,529,,0,0,0,1
1602290324160,10,1010123456006,72,,1,2,7,1,2,,20.6095,484,4954,0.945952,199,0,10.6,,0,0,0,0,0,0,0,0,0,,718,620,,0,0,0,0
