Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602714314017,9,1010123456016,72,,1,2,4,1,2,,12.5,6,0,0.004032,2,0,10.5,,8.6,10,0,0.1,4,0,0,14.5939,31,,3,4,,0,0,0,1
1602714314266,9,1010123456016,72,,1,2,4,1,2,,0,2,0,0.00195984,1,0,11.1667,,0,8,0,0,4,100,0,0,0,,0,2,,0,0,0,0
1602714314516,9,1010123456016,72,,1,2,4,1,2,,18,5,0,0.0103454,2,0,11,,0.238095,42,0,0.1,16,0,0,4.7604,31,,0,8,,0,0,0,1
1602714314766,9,1010123456016,72,,1,2,4,1,2,,18,6,0,0.0103454,2,0,11,,1.71429,14,0,0.1,6,0,0,5.39589,31,,0,8,,0,0,0,1
1602714315016,9,1010123456016,72,,1,2,4,1,2,,18,11,0,0.0206908,4,0,9.4,,6.76923,65,0,0.1,26,30.7692,0,7.14056,31,,0,16,,0,0,0,3.86154
1602714315266,9,1010123456016,72,,1,2,4,1,2,,18,10,0,0.0206908,4,0,11.1667,,0,0,0,0,0,0,0,0,0,,0,16,,0,0,0,0
1602714315516,9,1010123456016,72,,1,2,4,1,2,,18,11,0,0.0206908,4,0,12.5,,0,0,0,0,0,0,0,0,0,,0,16,,0,0,0,0
1602714315766,9,1010123456016,72,,1,2,4,1,2,,18,8,0,0.0155181,3,0,11,,0.666667,18,0,0.1,7,0,0,9.55646,31,,0,12,,0,0,0,1
1602714316016,9,1010123456016,72,,1,2,4,1,2,,18,8,0,0.0155181,3,0,11,,0,0,0,0,0,0,0,0,0,,0,12,,0,0,0,0
1602714316266,9,1010123456016,72,,1,2,4,1,2,,18,5,0,0.0103454,2,0,11,,0,0,0,0,0,0,0,0,0,,0,8,,0,0,0,0
1602714316516,10,1010123456016,72,,1,2,4,1,2,,1.81159,69,0,0.0191807,28,0,6.5,,15,3,0,0.1,1,0,0,14.466,31,,55,112,,0,0,0,1
1602714316766,10,1010123456016,72,,1,2,4,1,2,,9.33333,27,0,0.016739,11,0,11,,0,2,0,0.1,1,0,0,0,0,,31,28,,0,0,0,0
1602714317016,10,1010123456016,72,,1,2,4,1,2,,6.21739,23,0,0.011245,9,0,7.4,,0,0,0,0,0,0,0,0,0,,68,68,,0,0,0,0
1602714317266,10,1010123456016,72,,1,2,4,1,2,,0,0,0,0,0,0,8.75,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602714317516,10,1010123456016,72,,1,2,4,1,2,,16.7,10,0,0.0106345,4,0,12.3333,,1.41176,17,0,0.1,7,0,0,9.9648,31,,9,8,,0,0,0,1
1602714317766,10,1010123456016,72,,1,2,4,1,2,,18.2,5,0,0.00533333,2,0,10.3333,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602714318017,10,1010123456016,72,,1,2,4,1,2,,17,5,0,0.005312,2,0,11.5,,0,0,0,0,0,0,0,0,0,,2,4,,0,0,0,0
1602714318267,10,1010123456016,72,,1,2,4,1,2,,4.31707,41,0,0.017376,17,0,9.4,,0,0,0,0,0,0,0,0,0,,123,128,,0,0,0,0
1602714318517,10,1010123456016,72,,1,2,4,1,2,,18.2857,21,0,0.026336,9,0,9.6,,2,3,4,0.1,1,0,0,4.80642,31,,10,18,,0,0,0,1
1602714318767,10,1010123456016,72,,1,2,4,1,2,,16.8,10,0,0.010624,4,0,11.1667,,0.210526,19,0,0.1,8,0,0,6.0124,0,,4,8,,0,0,0,1
1602714319016,10,1010123456016,72,,1,2,4,1,2,,17.2,10,0,0.0053012,2,0,10.5,,0,0,0,0,0,0,0,0,0,,4,8,,0,0,0,0
1602714319266,10,1010123456016,72,,1,2,4,1,2,,18.2941,34,0,0.0424418,15,0,11.1667,,0,0,0,0,0,0,0,0,0,,27,26,,0,0,0,0
1602714319516,10,1010123456016,72,,1,2,4,1,2,,9.1579,19,0,0.0113092,8,0,10,,0,0,0,0,0,0,0,0,0,,17,20,,0,0,0,0
1602714319767,10,1010123456016,72,,1,2,4,1,2,,16.3333,9,0,0.010624,4,0,12,,8.2619,42,0,0.1,17,47.0588,0,7.9409,31,,7,8,,0,0,0,5.28571
1602714320016,10,1010123456016,72,,1,2,4,1,2,,17.7333,15,0,0.0106667,4,0,11,,0,0,0,0,0,0,0,0,0,,7,12,,0,0,0,0
1602714320266,10,1010123456016,72,,1,2,4,1,2,,17.9,20,0,0.0267309,10,0,11.5,,0,0,0,0,0,0,0,0,0,,10,16,,0,0,0,0
1602714320517,10,1010123456016,72,,1,2,4,1,2,,0,0,0,0,0,0,11.2,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602714320766,10,1010123456016,72,,1,2,4,1,2,,9.1,30,0,0.016739,12,0,7.25,,7.5,8,0,0.1,3,0,0,12.7379,31,,24,28,,0,0,0,2.5
1602714321016,10,1010123456016,72,,1,2,4,1,2,,17.85,20,0,0.0213333,8,0,11.1667,,0,0,0,0,0,0,0,0,0,,10,16,,0,0,0,0
1602714321266,10,1010123456016,72,,1,2,4,1,2,,15.8,15,0,0.016,6,0,10.3333,,0,0,0,0,0,0,0,0,0,,6,12,,0,0,0,0
1602714321516,10,1010123456016,72,,1,2,4,1,2,,17.6364,11,0,0.0107309,4,0,11.5,,0,0,0,0,0,0,0,0,0,,6,8,,0,0,0,0
1602714321766,10,1010123456016,72,,1,2,4,1,2,,17.4333,30,0,0.0320643,12,0,11.3333,,4.8,10,0,0.1,4,0,0,5.28081,31,,14,24,,0,0,0,2.2
1602714322016,10,1010123456016,72,,1,2,4,1,2,,17.3158,19,0,0.0213976,8,0,12.25,,0,0,0,0,0,0,0,0,0,,9,16,,0,0,0,0
1602714322266,10,1010123456016,72,,1,2,4,1,2,,17.1429,14,0,0.016,6,0,9.16667,,0,0,0,0,0,0,0,0,0,,7,12,,0,0,0,0
1602714322516,10,1010123456016,72,,1,2,4,1,2,,17.8182,11,0,0.0107309,4,0,10.25,,0,0,0,0,0,0,0,0,0,,8,8,,0,0,0,0
