Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602911013253,4,1010123456033,71,,1,2,2,1,1,,5.29412,17,0,0.0066506,7,0,9.33333,,6.91428,35,0,0.1,14,21.4286,0,13.0811,31,,31,36,,0,0,0,2.8
1602911013503,4,1010123456033,71,,1,2,2,1,1,,16.5714,7,0,0.00726104,3,0,9.66667,,12.375,8,0,0.1,3,33.3333,0,17.5959,31,,0,8,,0,0,0,4.375
1602911013753,4,1010123456033,71,,1,2,2,1,1,,16.8261,23,0,0.0265382,9,0,10.8333,,10,80,0,0.208771,30,23.3333,0,12.6016,31,,0,38,,0,0,0,3.2875
1602911014003,4,1010123456033,71,,1,2,2,1,1,,10.3023,43,6,0.0225221,17,0,9.16667,,0,0,0,0,0,0,0,0,0,,0,36,,0,0,0,0
1602911014253,4,1010123456033,71,,1,2,2,1,1,,8.64286,28,0,0.016672,12,0,10.1429,,0,0,0,0,0,0,0,0,0,,6,22,,0,0,0,0
1602911014503,4,1010123456033,71,,1,2,2,1,1,,16.1304,23,0,0.0265382,9,0,8.5,,0,4,332,0.1,2,0,0,0,31,,30,30,,0,0,0,0
1602911014753,4,1010123456033,71,,1,2,2,1,1,,16.1333,15,0,0.010656,4,0,12.6,,6.625,8,0,0.1,3,0,0,16.9381,0,,14,14,,0,0,0,1
1602911015003,4,1010123456033,71,,1,2,2,1,1,,16.8,20,0,0.026432,10,0,12.1667,,0,0,0,0,0,0,0,0,0,,18,18,,0,0,0,0
1602911015253,4,1010123456033,71,,1,2,2,1,1,,19.1071,28,0,0.0160964,6,0,11,,0,0,0,0,0,0,0,0,0,,92,92,,0,0,0,0
1602911015503,4,1010123456033,71,,1,2,2,1,1,,14.6,15,0,0.037012,11,0,11,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602911015753,4,1010123456033,71,,1,2,2,1,1,,0,0,0,0,0,0,9,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0
1602911016003,4,1010123456033,71,,1,2,2,1,1,,14.5385,26,0,0.021632,11,0,9.16667,,13.2,5,0,0.1,2,0,0,21.1269,31,,40,40,,0,0,0,1
1602911016253,4,1010123456033,71,,1,2,2,1,1,,13.88,25,0,0.026592,10,0,13,,0,0,0,0,0,0,0,0,0,,20,20,,0,0,0,0
1602911016503,4,1010123456033,71,,1,2,2,1,1,,17.6,5,0,0.0053012,2,0,11,,0,0,0,0,0,0,0,0,0,,4,4,,0,0,0,0
1602911016753,4,1010123456033,71,,1,2,2,1,1,,8.48276,58,0,0.0283373,23,0,9.4,,13.8,5,0,0.1,2,0,0,14.4508,31,,46,46,,0,0,0,1.4
1602911017003,4,1010123456033,71,,1,2,2,1,1,,13.8667,15,0,0.0160321,6,0,10.8333,,0,0,0,0,0,0,0,0,0,,12,12,,0,0,0,0
1602911017253,4,1010123456033,71,,1,2,2,1,1,,17,10,0,0.0106667,4,0,10.8571,,0,0,0,0,0,0,0,0,0,,8,8,,0,0,0,0
1602911017503,4,1010123456033,71,,1,2,2,1,1,,15.35,20,0,0.0212369,8,0,10.6,,0,0,0,0,0,0,0,0,0,,16,16,,0,0,0,0
1602911017753,4,1010123456033,71,,1,2,2,1,1,,14.7778,18,0,0.0128193,5,0,12.1667,,1.5625,16,0,0.1,6,0,0,11.1446,31,,14,14,,0,0,0,1
1602911018003,4,1010123456033,71,,1,2,2,1,1,,18.4,5,315,0.00880321,4,0,9.66667,,0,0,0,0,0,0,0,0,0,,78,78,,0,0,0,0
1602911018254,4,1010123456033,71,,1,2,2,1,1,,9.01562,64,0,0.02848,26,0,8.71429,,0,0,0,0,0,0,0,0,0,,96,96,,0,0,0,0
1602911018503,4,1010123456033,71,,1,2,2,1,1,,12.6562,32,0,0.0216225,11,0,9.16667,,0,0,0,0,0,0,0,0,0,,48,48,,0,0,0,0
1602911018753,4,1010123456033,71,,1,2,2,1,1,,13.25,8,0,0.0107631,5,0,11.6,,0,8,0,0,4,100,0,0,0,,6,6,,0,0,0,0
1602911019003,4,1010123456033,71,,1,2,2,1,1,,14.3333,15,158,0.0160643,6,0,11.1667,,0,0,0,0,0,0,0,0,0,,86,86,,0,0,0,0
1602911019253,4,1010123456033,71,,1,2,2,1,1,,10.5455,22,0,0.0163534,9,0,8.85714,,0,0,0,0,0,0,0,0,0,,20,20,,0,0,0,0
