Timestamp,num_ues,IMSI,RNTI,,slicing_enabled,slice_id,slice_prb,power_multiplier,scheduling_policy,,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_rssi,ul_sinr,phr,,sum_requested_prbs,sum_granted_prbs,,dl_pmi,dl_ri,ul_n,ul_turbo_iters
1602992685901,11,1010123456040,75,,1,1,2,1,0,,5.17647,17,0,0.00883534,8,0,8.75,,8.96667,30,0,0.1,13,7.69231,0,18.3422,31,,-24,100,,0,0,0,1.9
1602992686151,11,1010123456040,75,,1,1,2,1,0,,19.35,20,0,0.0284659,8,0,9.5,,9.78947,19,147940,0.1,8,25,0,13.6037,31,,97,16,,0,0,0,3
1602992686401,10,1010123456040,75,,1,1,2,1,0,,15,31,0,0.0328996,13,0,12.5,,7.98591,71,0,0.113542,30,36.6667,0,8.65368,31,,82,26,,0,0,0,4.46479
1602992686651,10,1010123456040,75,,1,1,2,1,0,,18.3182,22,0,0.0268594,9,0,13,,0,0,0,0,0,0,0,0,0,,94,18,,0,0,0,0
1602992686901,10,1010123456040,75,,1,1,2,1,0,,14.2353,34,0,0.0374297,14,0,13.3333,,0,0,0,0,0,0,0,0,0,,79,28,,0,0,0,0
1602992687151,10,1010123456040,75,,1,1,2,1,0,,17.7619,21,0,0.0267952,9,0,14,,0.235294,17,0,0.1,7,0,0,4.49787,31,,82,18,,0,0,0,1
1602992687401,10,1010123456040,75,,1,1,2,1,0,,17.5366,41,0,0.0529799,17,0,14,,0,0,0,0,0,0,0,0,0,,175,34,,0,0,0,0
1602992687651,10,1010123456040,75,,1,1,2,1,0,,15.2069,29,115,0.0267309,10,0,13.5,,0,0,0,0,0,0,0,0,0,,76,22,,0,0,0,0
1602992687901,10,1010123456040,75,,1,1,2,1,0,,17.2857,28,315,0.0373976,13,0,10.5,,0,0,0,0,0,0,0,0,0,,97,28,,0,0,0,0
1602992688151,10,1010123456040,75,,1,1,2,1,0,,18.3871,31,0,0.0371727,11,0,13.3333,,0,0,0,0,0,0,0,0,0,,132,48,,0,0,0,0
1602992688402,10,1010123456040,75,,1,1,2,1,0,,19.2632,19,0,0.031904,10,0,7,,3.9,30,0,0.1,13,30.7692,0,6.83895,31,,-12,112,,0,0,0,3.5
1602992688651,10,1010123456040,75,,1,1,2,1,0,,19.5926,27,0,0.0369157,11,0,13.3333,,0,0,0,0,0,0,0,0,0,,-3,136,,0,0,0,0
1602992688901,10,1010123456040,75,,1,1,2,1,0,,15.3611,36,0,0.0375904,15,0,13.5,,0,0,0,0,0,0,0,0,0,,69,30,,0,0,0,0
1602992689152,10,1010123456040,75,,1,1,2,1,0,,17.122,41,0,0.047424,16,0,13,,0.1,24,0,0.1,9,0,0,3.49029,31,,127,34,,0,0,0,1
1602992689401,10,1010123456040,75,,1,1,2,1,0,,14.3023,43,0,0.0433414,18,0,11.4,,0,0,0,0,0,0,0,0,0,,78,34,,0,0,0,0
